SMA,EWM
1.9418000000000003e-05,1.9416363636363637e-05
1.9419e-05,1.9418545454545456e-05
1.9420999999999996e-05,1.942054545454545e-05
1.9421999999999998e-05,1.9424e-05
1.9423e-05,1.9427272727272727e-05
1.9424e-05,1.9428545454545454e-05
1.9424999999999998e-05,1.942963636363636e-05
1.9427999999999998e-05,1.9432363636363635e-05
1.9430999999999997e-05,1.943454545454545e-05
1.9433e-05,1.9436181818181816e-05
1.9435999999999998e-05,1.9437454545454543e-05
1.9436999999999997e-05,1.943818181818182e-05
1.9439999999999997e-05,1.9442363636363637e-05
1.9441e-05,1.944418181818182e-05
1.9441e-05,1.9444e-05
1.9441999999999998e-05,1.944381818181818e-05
1.9443e-05,1.9443454545454542e-05
1.9441e-05,1.943927272727273e-05
1.9439e-05,1.943545454545455e-05
1.9438e-05,1.9433818181818183e-05
1.944e-05,1.943781818181818e-05
1.9441e-05,1.9439636363636365e-05
1.9438999999999998e-05,1.9439454545454544e-05
1.9439999999999997e-05,1.9443272727272728e-05
1.9441e-05,1.9445090909090908e-05
1.9439999999999997e-05,1.944309090909091e-05
1.9438999999999998e-05,1.9441272727272724e-05
1.9440999999999996e-05,1.9441454545454545e-05
1.9443e-05,1.9441272727272727e-05
1.9442999999999997e-05,1.9438909090909088e-05
1.9439999999999997e-05,1.943654545454545e-05
1.9439999999999997e-05,1.9438363636363635e-05
1.9439999999999997e-05,1.9438363636363635e-05
1.9439999999999997e-05,1.9441999999999998e-05
1.944e-05,1.944381818181818e-05
1.9444e-05,1.9449272727272724e-05
1.9449e-05,1.9455818181818177e-05
1.9452e-05,1.9459636363636365e-05
1.9455e-05,1.9462909090909093e-05
1.9458e-05,1.946381818181818e-05
1.9462e-05,1.9466e-05
1.9464999999999997e-05,1.9469272727272728e-05
1.9469e-05,1.9472e-05
1.9473e-05,1.9477636363636364e-05
1.9476999999999997e-05,1.948072727272727e-05
1.9476999999999997e-05,1.9479454545454543e-05
1.9477e-05,1.9480000000000003e-05
1.9479e-05,1.9482363636363636e-05
1.9481e-05,1.9484363636363637e-05
1.9486000000000003e-05,1.9489636363636363e-05
1.9489000000000003e-05,1.949218181818182e-05
1.9492999999999998e-05,1.9497818181818184e-05
1.9497e-05,1.9502727272727275e-05
1.9501000000000002e-05,1.9510545454545458e-05
1.9505e-05,1.951581818181818e-05
1.9511e-05,1.9520363636363635e-05
1.9515e-05,1.9522e-05
1.9518999999999997e-05,1.9524727272727272e-05
1.9523000000000003e-05,1.9526727272727273e-05
1.9524e-05,1.9526181818181817e-05
1.9526999999999998e-05,1.9527272727272726e-05
1.9529e-05,1.9529636363636362e-05
1.9530999999999996e-05,1.9531636363636363e-05
1.9532999999999997e-05,1.953690909090909e-05
1.9536e-05,1.9541818181818183e-05
1.9541e-05,1.954981818181818e-05
1.9547e-05,1.9556909090909085e-05
1.9551e-05,1.9561090909090912e-05
1.9556e-05,1.9566363636363637e-05
1.9560000000000002e-05,1.9567090909090908e-05
1.9564e-05,1.9568909090909095e-05
1.9567e-05,1.957e-05
1.9568e-05,1.956690909090909e-05
1.9568e-05,1.9565454545454546e-05
1.9569000000000002e-05,1.9565818181818184e-05
1.9569999999999997e-05,1.9569636363636362e-05
1.9571e-05,1.9573272727272725e-05
1.9573999999999996e-05,1.9578545454545454e-05
1.9576e-05,1.9583272727272727e-05
1.9575e-05,1.9578545454545454e-05
1.9578e-05,1.958309090909091e-05
1.9580999999999998e-05,1.958709090909091e-05
1.9584e-05,1.958690909090909e-05
1.9587e-05,1.9588e-05
1.9588e-05,1.9586727272727272e-05
1.9587e-05,1.9585272727272728e-05
1.9585000000000003e-05,1.9582181818181818e-05
1.9583e-05,1.9581272727272726e-05
1.958e-05,1.957890909090909e-05
1.9582e-05,1.957709090909091e-05
1.9578e-05,1.957309090909091e-05
1.9574000000000003e-05,1.956981818181818e-05
1.9572e-05,1.9567272727272722e-05
1.9569000000000002e-05,1.956509090909091e-05
1.9569000000000002e-05,1.956709090909091e-05
1.9568e-05,1.956727272727273e-05
1.9569e-05,1.9569454545454544e-05
1.9569e-05,1.9571454545454542e-05
1.9571999999999998e-05,1.957709090909091e-05
1.9573999999999996e-05,1.9580363636363634e-05
1.9579000000000003e-05,1.9586909090909094e-05
1.9584e-05,1.9592545454545458e-05
1.9586000000000002e-05,1.9591818181818184e-05
1.9588e-05,1.959072727272727e-05
1.9588e-05,1.9589272727272726e-05
1.9588e-05,1.9586e-05
1.9588999999999998e-05,1.9586363636363634e-05
1.9588999999999998e-05,1.9584727272727268e-05
1.9588e-05,1.958490909090909e-05
1.9587999999999996e-05,1.9585272727272728e-05
1.9583e-05,1.9580181818181817e-05
1.9579000000000003e-05,1.9577818181818184e-05
1.958e-05,1.957981818181818e-05
1.9580999999999998e-05,1.958163636363636e-05
1.958e-05,1.9579636363636367e-05
1.9580000000000002e-05,1.9577818181818184e-05
1.9577e-05,1.9574181818181817e-05
1.9575e-05,1.9571090909090907e-05
1.9572e-05,1.9568363636363635e-05
1.9569000000000002e-05,1.9566181818181816e-05
1.9569000000000002e-05,1.9564545454545454e-05
1.9568e-05,1.956290909090909e-05
1.9565e-05,1.9561454545454544e-05
1.9562000000000003e-05,1.9560545454545452e-05
1.9561000000000005e-05,1.9560181818181817e-05
1.9560000000000002e-05,1.956e-05
1.9561e-05,1.956181818181818e-05
1.9561e-05,1.956163636363636e-05
1.9562000000000003e-05,1.9563272727272727e-05
1.9563000000000002e-05,1.956472727272727e-05
1.9565e-05,1.9567818181818182e-05
1.9567e-05,1.9570545454545457e-05
1.9568e-05,1.957109090909091e-05
1.9569000000000002e-05,1.9571454545454545e-05
1.9569000000000002e-05,1.9569818181818183e-05
1.9569000000000002e-05,1.9568181818181817e-05
1.957e-05,1.957018181818182e-05
1.9572e-05,1.9572e-05
1.9572e-05,1.9571636363636363e-05
1.9572e-05,1.9571272727272728e-05
1.957e-05,1.956909090909091e-05
1.9568000000000003e-05,1.956727272727273e-05
1.9567e-05,1.9565818181818178e-05
1.9566000000000002e-05,1.956454545454545e-05
1.9567e-05,1.9565272727272728e-05
1.9568e-05,1.9565818181818178e-05
1.9566000000000002e-05,1.9564363636363633e-05
1.9564e-05,1.9563272727272727e-05
1.9563000000000002e-05,1.9562545454545456e-05
1.9562000000000003e-05,1.9561999999999997e-05
1.9563000000000002e-05,1.9563454545454545e-05
1.9563000000000002e-05,1.956290909090909e-05
1.9563000000000002e-05,1.956236363636364e-05
1.9563000000000002e-05,1.956181818181818e-05
1.9564e-05,1.9564909090909093e-05
1.9565e-05,1.9567818181818182e-05
1.9566000000000002e-05,1.9568727272727274e-05
1.9567e-05,1.9569454545454544e-05
1.9567e-05,1.9568181818181817e-05
1.9567000000000004e-05,1.956690909090909e-05
1.9567e-05,1.9567454545454543e-05
1.9568e-05,1.9568e-05
1.9569e-05,1.956836363636364e-05
1.957e-05,1.9568545454545456e-05
1.9568e-05,1.9566727272727273e-05
1.9566000000000002e-05,1.9565272727272728e-05
1.9565e-05,1.956418181818182e-05
1.9564e-05,1.9563272727272724e-05
1.9565e-05,1.956436363636364e-05
1.9567e-05,1.9567090909090908e-05
1.9566000000000002e-05,1.9565818181818178e-05
1.9566000000000002e-05,1.9566545454545455e-05
1.9568e-05,1.9570909090909092e-05
1.9569999999999997e-05,1.957490909090909e-05
1.9571e-05,1.957490909090909e-05
1.9572e-05,1.9574727272727273e-05
1.9572e-05,1.9572545454545455e-05
1.9572e-05,1.957036363636364e-05
1.9571e-05,1.9568181818181817e-05
1.9569000000000002e-05,1.9566181818181816e-05
1.9569000000000002e-05,1.9564545454545454e-05
1.9568e-05,1.956290909090909e-05
1.9565e-05,1.9561454545454544e-05
1.9562000000000003e-05,1.9560545454545452e-05
1.9561000000000005e-05,1.9560181818181817e-05
1.9560000000000002e-05,1.956e-05
1.9545e-05,1.953272727272727e-05
1.953e-05,1.9508181818181818e-05
1.9515e-05,1.948636363636363e-05
1.9501000000000002e-05,1.946909090909091e-05
1.9487999999999997e-05,1.9456181818181816e-05
1.9474e-05,1.944381818181818e-05
1.9462e-05,1.9437636363636364e-05
1.9451e-05,1.9435454545454545e-05
1.9469999999999998e-05,1.948981818181818e-05
1.9455999999999998e-05,1.948072727272727e-05
1.9456999999999997e-05,1.947418181818182e-05
1.9458999999999998e-05,1.946927272727273e-05
1.9461000000000002e-05,1.9464e-05
1.9462999999999996e-05,1.9460181818181818e-05
1.9463999999999995e-05,1.9455999999999998e-05
1.9464e-05,1.9448000000000004e-05
1.9462e-05,1.944e-05
1.9461e-05,1.9435999999999998e-05
1.943e-05,1.9432181818181817e-05
1.9431e-05,1.9432181818181817e-05
1.9432e-05,1.9432e-05
1.9431e-05,1.942981818181818e-05
1.9430000000000002e-05,1.9427818181818183e-05
1.9428e-05,1.9426e-05
1.9425e-05,1.9422727272727272e-05
1.9421999999999998e-05,1.9416363636363637e-05
1.9412e-05,1.9397818181818182e-05
1.94e-05,1.9381090909090907e-05
1.9411e-05,1.9408363636363633e-05
1.9421999999999998e-05,1.943181818181818e-05
1.9408e-05,1.9407818181818184e-05
1.9394999999999996e-05,1.9386363636363636e-05
1.9381e-05,1.9365454545454548e-05
1.9367e-05,1.9347090909090907e-05
1.9353999999999998e-05,1.9331272727272727e-05
1.9342999999999998e-05,1.9317818181818183e-05
1.9339999999999998e-05,1.9308181818181816e-05
1.9337e-05,1.929909090909091e-05
1.9309999999999996e-05,1.9288727272727273e-05
1.9283999999999997e-05,1.9283272727272723e-05
1.9281999999999996e-05,1.9280727272727272e-05
1.9278999999999996e-05,1.927672727272727e-05
1.9277e-05,1.9273272727272728e-05
1.9275e-05,1.9270181818181818e-05
1.9273e-05,1.9267454545454546e-05
1.9272e-05,1.926690909090909e-05
1.9268e-05,1.9262909090909088e-05
1.9265e-05,1.9261454545454543e-05
1.9263000000000002e-05,1.926054545454545e-05
1.9260000000000002e-05,1.925818181818182e-05
1.9288000000000002e-05,1.9310909090909088e-05
1.9285999999999998e-05,1.9302181818181817e-05
1.9284e-05,1.929381818181818e-05
1.9282000000000003e-05,1.9285818181818177e-05
1.9280000000000002e-05,1.9278181818181815e-05
1.9274999999999998e-05,1.926727272727273e-05
1.9305e-05,1.9317272727272726e-05
1.93e-05,1.9299999999999998e-05
1.9294000000000002e-05,1.928181818181818e-05
1.9289e-05,1.926472727272727e-05
1.9254e-05,1.9248545454545452e-05
1.9249e-05,1.923690909090909e-05
1.9244e-05,1.922618181818182e-05
1.9238e-05,1.9214545454545456e-05
1.9233e-05,1.920581818181818e-05
1.9229e-05,1.9196181818181818e-05
1.9190999999999996e-05,1.9185454545454546e-05
1.9186999999999998e-05,1.9181636363636365e-05
1.9186999999999998e-05,1.9184e-05
1.9186000000000002e-05,1.9184545454545454e-05
1.9184e-05,1.9183454545454545e-05
1.9184e-05,1.9184545454545454e-05
1.9181e-05,1.918018181818182e-05
1.918e-05,1.917818181818182e-05
1.9177e-05,1.9174545454545456e-05
1.9175e-05,1.9171454545454542e-05
1.9172000000000002e-05,1.9165090909090907e-05
1.9166999999999998e-05,1.915563636363636e-05
1.9159e-05,1.914709090909091e-05
1.9149999999999998e-05,1.9136363636363636e-05
1.9144e-05,1.9130909090909093e-05
1.9135e-05,1.9122909090909093e-05
1.9129e-05,1.9116545454545454e-05
1.9123e-05,1.911309090909091e-05
1.9117e-05,1.9108909090909092e-05
1.9114e-05,1.911127272727273e-05
1.9112e-05,1.9112363636363638e-05
1.9112999999999998e-05,1.9115636363636363e-05
1.9112999999999998e-05,1.911690909090909e-05
1.9117e-05,1.9121818181818183e-05
1.9118000000000006e-05,1.912418181818182e-05
1.9122000000000004e-05,1.912818181818182e-05
1.9126000000000003e-05,1.9131454545454543e-05
1.9131e-05,1.9137636363636363e-05
1.9137e-05,1.9142909090909092e-05
1.9141999999999997e-05,1.9150727272727275e-05
1.9147999999999997e-05,1.9157636363636363e-05
1.9154e-05,1.9165272727272725e-05
1.916e-05,1.917e-05
1.9163999999999998e-05,1.9173636363636364e-05
1.9166999999999998e-05,1.917290909090909e-05
1.9169e-05,1.9171636363636367e-05
1.9169e-05,1.9166363636363638e-05
1.9167e-05,1.916109090909091e-05
1.9165000000000004e-05,1.915618181818182e-05
1.9161000000000002e-05,1.915163636363636e-05
1.9157e-05,1.9147818181818183e-05
1.9153000000000004e-05,1.9146545454545456e-05
1.9149e-05,1.914418181818182e-05
1.9145e-05,1.9142545454545454e-05
1.9142000000000004e-05,1.9139818181818182e-05
1.9140000000000003e-05,1.9139454545454543e-05
1.9140000000000003e-05,1.9139454545454547e-05
1.9139e-05,1.913763636363636e-05
1.9138e-05,1.9135999999999998e-05
