ID,MTS,AMOUNT,PRICE,fisher_transform,fft
264422259,1530549032243,104.0,1.967e-05,1.967000000255219e-05,(-6.462773074787104e-07+5.44358571750149e-07j)
264422141,1530549025680,128.0,1.969e-05,1.9690000002585317e-05,(-6.40615972248775e-07-1.6404888570839453e-06j)
264421896,1530549014536,-147.0,1.969e-05,1.9690000002585317e-05,(-1.7094113892307585e-07+2.3118455108221053e-07j)
264421550,1530548986953,245.0,1.968e-05,1.9680000002557736e-05,(-5.004185435878154e-07-1.1713313760556912e-06j)
264421486,1530548977086,-247.0,1.968e-05,1.9680000002557736e-05,(1.138324336486614e-06+2.467012130033164e-07j)
264421384,1530548967614,-218.0,1.966e-05,1.9660000002457664e-05,(-8.10950369918509e-07-2.620524731058838e-07j)
264421285,1530548950314,-191.0,1.966e-05,1.9660000002457664e-05,(7.903086711547439e-07-1.6410065089015388e-06j)
264421148,1530548928026,205.0,1.966e-05,1.9660000002457664e-05,(-8.343242082760078e-07-1.8846394400247817e-07j)
264421077,1530548915313,185.0,1.966e-05,1.9660000002457664e-05,(-3.7060423236352584e-07-1.212113082551409e-06j)
264421061,1530548910262,-172.0,1.968e-05,1.9680000002557736e-05,(4.0171806060095704e-07-2.0040928098729492e-07j)
264420995,1530548889019,200.0,1.967e-05,1.967000000255219e-05,(-3.8163868670896633e-07+3.7384895413459326e-07j)
264420918,1530548871344,-217.0,1.966e-05,1.9660000002457664e-05,(9.938753452006224e-08+3.1696013752344526e-07j)
264420840,1530548861561,253.0,1.966e-05,1.9660000002457664e-05,(7.502590873730415e-07-9.287327624334434e-07j)
264420739,1530548846347,-10.52977697,1.966e-05,1.9660000002457664e-05,(6.202151181300116e-07-8.90399641258442e-07j)
264420736,1530548846164,-249.47022303,1.966e-05,1.9660000002457664e-05,(-1.7120742752974235e-08-6.062209678414765e-07j)
264420483,1530548811863,-249.27011404,1.967e-05,1.967000000255219e-05,(-8.120608454662428e-07-5.452659466089523e-07j)
264420331,1530548786987,-249.21974821,1.968e-05,1.9680000002557736e-05,(5.909083216293285e-08-7.515177680190957e-07j)
264420153,1530548769898,-209.0,1.968e-05,1.9680000002557736e-05,(4.08418001452119e-07+1.1744306806322678e-07j)
264419521,1530548745792,-0.31188992,1.967e-05,1.967000000255219e-05,(4.3111592750794587e-07-3.9721717006430776e-07j)
264419517,1530548745650,-177.68811008,1.967e-05,1.967000000255219e-05,(1.340550705710458e-06-2.2466774929517735e-07j)
264419382,1530548733769,222.0,1.967e-05,1.967000000255219e-05,(2.3707319760471558e-07-5.55903518951054e-07j)
