SMA,EWM
3.7729999999999993e-06,3.7925454545454545e-06
3.7859999999999994e-06,3.7974545454545456e-06
3.8029999999999994e-06,3.807272727272727e-06
3.8079999999999994e-06,3.8140000000000002e-06
3.8129999999999997e-06,3.819818181818182e-06
3.8159999999999995e-06,3.8247272727272725e-06
3.819999999999999e-06,3.829090909090909e-06
3.823999999999999e-06,3.832727272727272e-06
3.828e-06,3.835636363636364e-06
3.831999999999999e-06,3.837818181818182e-06
3.835999999999999e-06,3.839272727272727e-06
3.839999999999999e-06,3.84e-06
3.839999999999999e-06,3.84e-06
3.839999999999999e-06,3.84e-06
3.840999999999999e-06,3.841818181818181e-06
3.836e-06,3.8325454545454546e-06
3.831e-06,3.824181818181818e-06
3.826e-06,3.816727272727273e-06
3.822e-06,3.8120000000000005e-06
3.818e-06,3.8080000000000002e-06
3.813999999999999e-06,3.8047272727272727e-06
3.812e-06,3.805818181818182e-06
3.8080000000000002e-06,3.8036363636363638e-06
3.8049999999999996e-06,3.804e-06
3.8009999999999997e-06,3.804909090909091e-06
3.803e-06,3.8065454545454543e-06
3.8049999999999996e-06,3.8078181818181817e-06
3.807e-06,3.808727272727273e-06
3.8080000000000002e-06,3.809272727272727e-06
3.8089999999999994e-06,3.8096363636363638e-06
3.81e-06,3.809818181818182e-06
3.8089999999999994e-06,3.809818181818182e-06
3.81e-06,3.81e-06
3.81e-06,3.81e-06
3.81e-06,3.81e-06
3.81e-06,3.81e-06
3.81e-06,3.81e-06
3.81e-06,3.81e-06
3.81e-06,3.81e-06
3.81e-06,3.81e-06
3.81e-06,3.81e-06
3.816e-06,3.820909090909091e-06
3.828e-06,3.841636363636364e-06
3.835e-06,3.85109090909091e-06
3.840999999999999e-06,3.857454545454545e-06
3.847999999999999e-06,3.8645454545454544e-06
3.853999999999999e-06,3.868545454545454e-06
3.857e-06,3.866e-06
3.855999999999999e-06,3.855636363636364e-06
3.8549999999999995e-06,3.8454545454545454e-06
3.8429999999999995e-06,3.815454545454545e-06
3.825e-06,3.7876363636363634e-06
3.8009999999999997e-06,3.7630909090909086e-06
3.776999999999999e-06,3.7338181818181817e-06
3.756e-06,3.712545454545455e-06
3.7340000000000006e-06,3.695090909090909e-06
3.7199999999999995e-06,3.6943636363636354e-06
3.715e-06,3.707090909090909e-06
3.713e-06,3.718909090909091e-06
3.713e-06,3.734727272727273e-06
3.723e-06,3.7487272727272723e-06
3.732e-06,3.759090909090909e-06
3.739e-06,3.7641818181818184e-06
3.7509999999999997e-06,3.7679999999999993e-06
3.7609999999999992e-06,3.7696363636363633e-06
3.7700000000000003e-06,3.767636363636363e-06
3.7710000000000004e-06,3.7621818181818187e-06
3.766e-06,3.756545454545455e-06
3.762e-06,3.7518181818181817e-06
3.756e-06,3.747818181818182e-06
3.727e-06,3.701272727272728e-06
3.698000000000001e-06,3.658181818181819e-06
3.6670000000000006e-06,3.613090909090909e-06
3.6350000000000003e-06,3.5718181818181818e-06
3.607e-06,3.5436363636363637e-06
3.5810000000000005e-06,3.5223636363636365e-06
3.554e-06,3.502181818181818e-06
3.528e-06,3.4887272727272726e-06
3.501e-06,3.478181818181818e-06
3.4739999999999997e-06,3.4725454545454546e-06
3.471e-06,3.4718181818181815e-06
3.4689999999999993e-06,3.4716363636363634e-06
3.471e-06,3.4718181818181815e-06
3.4739999999999997e-06,3.4716363636363634e-06
3.4729999999999996e-06,3.470909090909091e-06
3.471e-06,3.4703636363636355e-06
3.471e-06,3.4701818181818175e-06
3.47e-06,3.4699999999999994e-06
3.473e-06,3.475454545454545e-06
3.476e-06,3.4803636363636363e-06
3.4789999999999996e-06,3.484727272727273e-06
3.4970000000000006e-06,3.515818181818182e-06
3.5169999999999995e-06,3.5472727272727274e-06
3.538e-06,3.576909090909091e-06
3.559e-06,3.602727272727273e-06
3.577e-06,3.6192727272727273e-06
3.596e-06,3.6343636363636364e-06
3.6159999999999998e-06,3.6478181818181816e-06
3.6350000000000003e-06,3.6612727272727275e-06
3.655e-06,3.673090909090909e-06
3.6750000000000004e-06,3.681272727272727e-06
3.681000000000001e-06,3.687636363636364e-06
3.7019999999999995e-06,3.723818181818182e-06
3.722e-06,3.7561818181818178e-06
3.739e-06,3.779454545454546e-06
3.759e-06,3.7996363636363647e-06
3.7760000000000004e-06,3.8125454545454548e-06
3.794e-06,3.826e-06
3.8090000000000003e-06,3.834363636363636e-06
3.82e-06,3.834545454545455e-06
3.831e-06,3.832727272727273e-06
3.84e-06,3.827090909090909e-06
3.834e-06,3.8234545454545455e-06
3.825000000000001e-06,3.815454545454546e-06
3.819e-06,3.809090909090909e-06
3.811e-06,3.800181818181818e-06
3.8050000000000004e-06,3.7927272727272726e-06
3.797e-06,3.7863636363636364e-06
3.79e-06,3.7814545454545453e-06
3.7870000000000003e-06,3.7796363636363632e-06
3.7840000000000005e-06,3.7783636363636362e-06
3.779e-06,3.7721818181818186e-06
