hours,high,low,average,open,close
15,0.0025686999999999997,0.0025315000000000003,0.002546725722543353,0.0025328000000000004,0.0025544
16,0.00257,0.0025312,0.0025555314009661836,0.0025514,0.0025359000000000002
17,0.0025568,0.0025275,0.002545753278688525,0.0025315999999999997,0.0025511999999999996
18,0.0025416999999999996,0.00252,0.0025285480314960625,0.0025209,0.0025209
