ID,MTS,AMOUNT,PRICE,fisher_transform,fft
264866442,1530649163232,13.187645000000002,87.177,0.011471418655117454,(87768.505+0j)
264866441,1530649163222,2.0,87.148,0.011475236302581921,(-324.53280487577103-379.7313577985552j)
264866440,1530649163218,10.812355,87.13600000000001,0.011476816762174002,(40.91534484038372-3.1767852875441824j)
264866439,1530649163212,4.0,87.12799999999999,0.011477870643794078,(93.92974131280003-94.3199488309284j)
264866187,1530648999327,-15.81999992,87.126,0.011478134144443286,(-19.258635272441037-40.023716749540085j)
264866186,1530648999325,-1.34370489,87.137,0.0114766850405796,(27.338702283430518-36.63334532746624j)
264866185,1530648999322,-9.00570035,87.13799999999999,0.011476553322008982,(30.637887953409187-50.28208306730191j)
264866184,1530648999321,-3.83059484,87.148,0.011475236302581921,(14.081125656520628-53.46544208069625j)
264866098,1530648959154,1.1,87.20299999999999,0.011467998095735421,(-0.8991624702440252-53.49013119506679j)
264866066,1530648944946,2.14746329,87.171,0.011472208304782681,(5.611264553945044-42.802451498974214j)
264866065,1530648944547,1.07407484,87.167,0.011472734798294396,(-4.6306146235182695+13.09352996840926j)
264866063,1530648943629,2.75652,87.167,0.011472734798294396,(9.63289852074355-26.64032881870616j)
264865878,1530648865231,-10.0,87.198,0.011468655737177069,(4.874327630515418-24.392337040577303j)
264865790,1530648850778,-24.0,87.08200000000001,0.011483934221330521,(18.361569006560178-7.001245766017884j)
264865789,1530648850776,-2.0,87.08200000000001,0.011483934221330521,(21.823410064207383-1.453238615300822j)
264865788,1530648850774,-4.0,87.083,0.011483802336302366,(-4.072442021721579-15.45365488645114j)
264865780,1530648849895,-1.96855037,87.08,0.011484198000475142,(-1.8209246178158462-8.498506349193008j)
264865779,1530648849893,-40.0,87.08,0.011484198000475142,(21.380772057404748+8.599991670238442j)
264865778,1530648849892,-37.0,87.08,0.011484198000475142,(23.009856263704414-4.490808446180206j)
264865777,1530648849890,-2.0,87.089,0.011483011089745653,(1.2726521202809458+1.6326192239528932j)
264865776,1530648849888,-9.03144963,87.133,0.011477211945100199,(7.542020668333915-1.1855946884288477j)
264865775,1530648849886,-10.0,87.155,0.01147431456883028,(17.578728519076794-7.940119501178676j)
264865402,1530648810224,-3.70245011,87.19200000000001,0.011469445006480394,(12.925529308624515+13.3461211841625j)
264865401,1530648810222,-0.3,87.20100000000001,0.011468261143260893,(10.238411827404104-2.618157051707109j)
264865400,1530648810216,-30.29754989,87.20200000000001,0.01146812961798966,(21.11631868196191+0.4348075689488523j)
264865399,1530648810214,-10.0,87.20299999999999,0.011467998095735421,(9.48674241027525-10.822422215165458j)
264865398,1530648810212,-0.3,87.20299999999999,0.011467998095735421,(8.331885368472776+1.9737370365364282j)
264865397,1530648810206,-1.4,87.214,0.011466551550026202,(11.01200763162171-4.09618355959457j)
264865396,1530648810204,-4.0,87.22399999999999,0.011465236825122639,(8.981883669075689+1.2159306039565032j)
264864997,1530648676770,0.81179969,87.275,0.011458536415191529,(6.777834132415511-6.138376752380734j)
264864845,1530648627119,-2.0,87.288,0.011456829720002178,(5.114834857332003+2.303089006382877j)
264864841,1530648626544,-3.0306,87.305,0.01145459865484087,(3.043584810906979+5.4388306609941575j)
264864838,1530648626543,-6.35585434,87.305,0.01145459865484087,(10.142930540525514-3.5710687211045697j)
264864837,1530648626430,-8.80527185,87.305,0.01145459865484087,(4.687030493791103+10.662564505915546j)
264864809,1530648623958,2.18820031,87.32700000000001,0.011451712683655914,(6.096398391241548+1.886505057105709j)
264864807,1530648623834,2.88133821,87.334,0.01145079472505424,(7.640866371095217+7.1370668018572125j)
264864805,1530648623794,-2.0,87.338,0.011450270243356103,(7.229781825803986+0.7072984641390121j)
264864804,1530648623792,-4.0,87.34100000000001,0.011449876913612708,(9.59146763122687+5.389624195904896j)
264864802,1530648623668,0.8109331999999999,87.348,0.011448959249295777,(3.7704611410243944+2.2297265509591107j)
264864801,1530648623616,-1.50245674,87.34899999999999,0.011448828166401442,(4.829912144200157+4.002865396032227j)
264864800,1530648623493,-0.45899999999999996,87.34899999999999,0.011448828166401442,(4.713277382700764+2.573344224651143j)
264864799,1530648623492,-0.22699999999999998,87.34899999999999,0.011448828166401442,(5.305821315033235-1.1483423279705411j)
264864796,1530648623286,-0.222,87.34899999999999,0.011448828166401442,(0.4045456516073227+6.114758708670108j)
264864795,1530648623161,-0.231,87.34899999999999,0.011448828166401442,(-0.40692676923391524+2.3742821358319315j)
264864794,1530648623141,-0.22699999999999998,87.34899999999999,0.011448828166401442,(1.8652583118652435+4.61938548101648j)
264864793,1530648623120,-0.353,87.34899999999999,0.011448828166401442,(2.783974193831634+6.56076831172436j)
264864792,1530648622821,-0.212,87.34899999999999,0.011448828166401442,(2.841701394067181+3.807757201106389j)
264864376,1530648582398,12.057,87.376,0.011445290062567337,(-0.08834976576787157+0.6287708260202001j)
264864375,1530648582395,0.3,87.376,0.011445290062567337,(-1.2129261726821667+10.308231795827158j)
264864329,1530648579169,0.3,87.334,0.01145079472505424,(5.040095825363922+3.6659102583440375j)
264864325,1530648578795,0.2,87.31700000000001,0.011453024308434619,(1.7998322713093011+5.618885177398185j)
264864316,1530648578458,4.8201,87.264,0.01145998093911689,(0.4482125385495615+2.9313130112893115j)
264864300,1530648578244,7.653046000000001,87.258,0.011460769014784652,(1.4014601916306015+2.3887892951801444j)
264863660,1530648430846,5.75014898,87.119,0.011479056492003018,(-0.42106084439565267+4.728299689927347j)
264863612,1530648402054,2.28019,87.20299999999999,0.011467998095735421,(-2.4509280817033177+5.400455319250286j)
