hour_minute,high,low,average,open,close
01:02,3.71e-06,3.71e-06,3.71e-06,3.71e-06,3.71e-06
01:03,3.74e-06,3.74e-06,3.74e-06,3.74e-06,3.74e-06
01:06,3.75e-06,3.75e-06,3.75e-06,3.75e-06,3.75e-06
01:08,3.74e-06,3.74e-06,3.74e-06,3.74e-06,3.74e-06
01:09,3.71e-06,3.71e-06,3.71e-06,3.71e-06,3.71e-06
02:28,3.74e-06,3.74e-06,3.74e-06,3.74e-06,3.74e-06
02:54,3.7000000000000006e-06,3.7000000000000006e-06,3.700000000000001e-06,3.7000000000000006e-06,3.7000000000000006e-06
03:29,3.74e-06,3.74e-06,3.74e-06,3.74e-06,3.74e-06
03:30,3.74e-06,3.74e-06,3.74e-06,3.74e-06,3.74e-06
03:31,3.75e-06,3.74e-06,3.7433333333333336e-06,3.75e-06,3.74e-06
03:34,3.75e-06,3.75e-06,3.75e-06,3.75e-06,3.75e-06
03:36,3.74e-06,3.72e-06,3.73e-06,3.72e-06,3.74e-06
03:37,3.73e-06,3.73e-06,3.73e-06,3.73e-06,3.73e-06
03:38,3.74e-06,3.74e-06,3.74e-06,3.74e-06,3.74e-06
03:45,3.73e-06,3.72e-06,3.7214285714285708e-06,3.73e-06,3.72e-06
03:46,3.73e-06,3.72e-06,3.7236363636363633e-06,3.73e-06,3.72e-06
03:47,3.74e-06,3.73e-06,3.732777777777777e-06,3.73e-06,3.73e-06
03:49,3.75e-06,3.75e-06,3.75e-06,3.75e-06,3.75e-06
03:50,3.74e-06,3.72e-06,3.73e-06,3.72e-06,3.74e-06
03:51,3.77e-06,3.73e-06,3.7383333333333333e-06,3.73e-06,3.73e-06
03:52,3.73e-06,3.73e-06,3.73e-06,3.73e-06,3.73e-06
03:53,3.75e-06,3.75e-06,3.75e-06,3.75e-06,3.75e-06
03:54,3.75e-06,3.73e-06,3.7399999999999998e-06,3.73e-06,3.75e-06
03:55,3.75e-06,3.75e-06,3.75e-06,3.75e-06,3.75e-06
03:58,3.73e-06,3.73e-06,3.73e-06,3.73e-06,3.73e-06
04:00,3.72e-06,3.72e-06,3.72e-06,3.72e-06,3.72e-06
04:01,3.74e-06,3.73e-06,3.735e-06,3.73e-06,3.74e-06
04:03,3.73e-06,3.73e-06,3.73e-06,3.73e-06,3.73e-06
04:04,3.73e-06,3.73e-06,3.73e-06,3.73e-06,3.73e-06
04:12,3.73e-06,3.73e-06,3.73e-06,3.73e-06,3.73e-06
04:13,3.73e-06,3.71e-06,3.72e-06,3.71e-06,3.73e-06
04:16,3.73e-06,3.73e-06,3.73e-06,3.73e-06,3.73e-06
04:17,3.73e-06,3.73e-06,3.73e-06,3.73e-06,3.73e-06
04:18,3.73e-06,3.73e-06,3.73e-06,3.73e-06,3.73e-06
04:19,3.73e-06,3.73e-06,3.73e-06,3.73e-06,3.73e-06
04:20,3.73e-06,3.72e-06,3.725e-06,3.72e-06,3.73e-06
04:21,3.73e-06,3.71e-06,3.72e-06,3.71e-06,3.73e-06
04:22,3.74e-06,3.71e-06,3.7271428571428565e-06,3.74e-06,3.73e-06
04:23,3.72e-06,3.72e-06,3.72e-06,3.72e-06,3.72e-06
04:24,3.72e-06,3.71e-06,3.715e-06,3.71e-06,3.72e-06
04:26,3.73e-06,3.73e-06,3.73e-06,3.73e-06,3.73e-06
04:27,3.73e-06,3.73e-06,3.73e-06,3.73e-06,3.73e-06
10:50,3.67e-06,3.67e-06,3.67e-06,3.67e-06,3.67e-06
11:53,3.77e-06,3.72e-06,3.7499999999999997e-06,3.77e-06,3.72e-06
17:29,3.78e-06,3.78e-06,3.78e-06,3.78e-06,3.78e-06
17:55,3.79e-06,3.79e-06,3.79e-06,3.79e-06,3.79e-06
18:57,3.83e-06,3.83e-06,3.83e-06,3.83e-06,3.83e-06
19:01,3.83e-06,3.83e-06,3.83e-06,3.83e-06,3.83e-06
20:07,3.81e-06,3.81e-06,3.8100000000000004e-06,3.81e-06,3.81e-06
23:39,3.8e-06,3.8e-06,3.8e-06,3.8e-06,3.8e-06
23:54,3.82e-06,3.82e-06,3.82e-06,3.82e-06,3.82e-06
02:13,3.87e-06,3.87e-06,3.87e-06,3.87e-06,3.87e-06
15:11,3.82e-06,3.82e-06,3.82e-06,3.82e-06,3.82e-06
15:19,3.84e-06,3.84e-06,3.84e-06,3.84e-06,3.84e-06
15:25,3.79e-06,3.79e-06,3.79e-06,3.79e-06,3.79e-06
16:33,3.75e-06,3.73e-06,3.7424999999999997e-06,3.73e-06,3.75e-06
18:53,3.83e-06,3.83e-06,3.83e-06,3.83e-06,3.83e-06
19:28,3.88e-06,3.88e-06,3.88e-06,3.88e-06,3.88e-06
21:22,3.86e-06,3.85e-06,3.855e-06,3.86e-06,3.85e-06
22:05,3.91e-06,3.91e-06,3.91e-06,3.91e-06,3.91e-06
22:15,3.98e-06,3.93e-06,3.958333333333333e-06,3.96e-06,3.95e-06
22:16,3.97e-06,3.97e-06,3.97e-06,3.97e-06,3.97e-06
22:31,3.91e-06,3.91e-06,3.91e-06,3.91e-06,3.91e-06
23:34,3.91e-06,3.91e-06,3.91e-06,3.91e-06,3.91e-06
00:16,3.99e-06,3.99e-06,3.99e-06,3.99e-06,3.99e-06
00:18,3.99e-06,3.99e-06,3.99e-06,3.99e-06,3.99e-06
00:19,4.03e-06,3.99e-06,4.005e-06,4.03e-06,3.99e-06
00:20,4.03e-06,4.03e-06,4.03e-06,4.03e-06,4.03e-06
00:21,4.07e-06,4.03e-06,4.043333333333333e-06,4.07e-06,4.03e-06
