SMA,EWM
87.15119999999999,87.15512727272726
87.15020000000001,87.15800000000002
87.1521,87.16105454545455
87.15830000000001,87.1694
87.15369999999999,87.15552727272727
87.1493,87.1424909090909
87.1439,87.13043636363636
87.13810000000001,87.11881818181818
87.13130000000001,87.10825454545456
87.119,87.09892727272727
87.11080000000001,87.09347272727274
87.10740000000001,87.09750909090909
87.1062,87.10616363636363
87.1056,87.12176363636364
87.1175,87.13910909090909
87.1295,87.15447272727273
87.1415,87.16783636363638
87.15379999999999,87.1790181818182
87.16720000000001,87.18996363636364
87.18159999999997,87.2002909090909
87.20020000000001,87.21727272727273
87.2157,87.23323636363635
87.2307,87.24947272727273
87.242,87.26298181818181
87.25240000000001,87.27443636363637
87.26489999999998,87.288
87.27799999999999,87.30056363636363
87.2915,87.31147272727273
87.30420000000001,87.32047272727273
87.3166,87.32843636363637
87.324,87.33432727272726
87.33009999999999,87.33887272727273
87.33449999999998,87.34230909090908
87.3389,87.34494545454545
87.3433,87.34678181818181
87.34549999999999,87.34781818181817
87.34699999999998,87.34845454545453
87.34809999999997,87.34881818181817
87.35159999999999,87.35389090909091
87.35439999999998,87.35832727272727
87.3529,87.35461818181818
87.34970000000001,87.34809090909091
87.34119999999999,87.3325090909091
87.3321,87.31738181818181
87.30910000000002,87.27863636363638
87.2945,87.25934545454545
87.2797,87.24234545454544
87.26590000000002,87.22985454545454
87.24860000000001,87.21841818181818
87.2311,87.20976363636362
87.20870000000001,87.18774545454548
87.18430000000001,87.1630727272727
87.16060000000002,87.13447272727274
87.13520000000001,87.106
87.12370000000001,87.08214545454545
87.1038,87.06038181818181
87.0821,87.03859999999999
87.0505,87.0045818181818
87.01329999999999,86.96467272727273
86.97759999999998,86.9338909090909
86.9516,86.9106909090909
86.9293,86.89221818181818
86.91189999999999,86.87834545454545
86.898,86.86981818181816
86.88419999999999,86.86399999999999
86.878,86.87450909090909
86.8742,86.88687272727273
86.8793,86.89992727272727
86.8908,86.91205454545455
86.901,86.92209090909091
86.9135,86.93554545454545
86.9378,86.96818181818182
86.9598,86.99276363636363
86.976,87.0049818181818
86.98830000000001,87.00734545454544
86.9795,86.98292727272727
86.97030000000001,86.9601090909091
86.97370000000001,86.96187272727273
86.9771,86.96301818181817
86.97670000000001,86.95663636363636
86.9637,86.93269090909091
86.9351,86.90420000000002
86.9082,86.88036363636364
86.88739999999999,86.86414545454546
86.869,86.84916363636363
86.86280000000001,86.83516363636365
86.8566,86.82229090909092
86.83780000000002,86.81054545454545
86.8184,86.80112727272729
86.8028,86.79523636363636
86.79690000000001,86.79218181818182
86.787,86.77601818181819
86.7798,86.76601818181817
86.7711,86.75732727272728
86.76379999999999,86.7502181818182
86.75739999999999,86.74370909090909
86.75519999999999,86.746
86.75399999999999,86.75050909090908
86.75659999999999,86.76105454545454
86.756,86.7653090909091
86.7564,86.77149090909093
86.76480000000001,86.77796363636365
86.7728,86.78654545454546
86.7803,86.79276363636363
86.7868,86.7958
86.792,86.79456363636363
86.79400000000001,86.7942
86.79299999999999,86.78983636363638
86.7929,86.7931090909091
86.799,86.80185454545456
86.8041,86.80949090909091
86.8101,86.8182
86.8149,86.82727272727273
86.8202,86.83547272727273
86.82750000000001,86.84452727272728
86.8365,86.85225454545454
86.84670000000001,86.86234545454546
86.85670000000002,86.86658181818183
86.8647,86.87281818181819
86.8697,86.8776
86.8782,86.88783636363637
86.88560000000001,86.89652727272728
86.8896,86.89914545454546
86.89779999999999,86.90867272727273
86.905,86.9167090909091
86.91300000000001,86.92489090909092
86.9188,86.9316181818182
86.92850000000001,86.94038181818182
86.9361,86.94738181818181
86.9478,86.96045454545455
86.95600000000002,86.97139999999999
86.96610000000001,86.98430909090911
86.9788,86.99538181818183
86.98859999999999,87.00650909090909
86.99839999999999,87.01585454545454
87.0088,87.02596363636363
87.0196,87.0349090909091
87.0301,87.04443636363636
87.04429999999999,87.05878181818183
87.0556,87.07272727272728
87.0669,87.08461818181817
87.07679999999999,87.09536363636363
87.0888,87.10812727272727
87.1003,87.12016363636364
87.11179999999999,87.13010909090909
87.12190000000001,87.13796363636364
87.1329,87.14634545454545
87.14250000000001,87.15272727272728
87.1609,87.18009090909092
87.1781,87.2041090909091
87.1972,87.22845454545454
87.2158,87.24932727272727
87.23230000000001,87.26681818181818
87.248,87.2813090909091
87.2647,87.29476363636364
87.2809,87.30427272727273
87.2954,87.3101090909091
87.3099,87.31330909090909
87.31230000000001,87.3146
87.3147,87.31545454545456
