hour_minute,high,low,average,open,close
21:23,16.295,16.24,16.25609523809524,16.283,16.259
21:24,16.283,16.283,16.283,16.283,16.283
21:25,16.275,16.275,16.275,16.275,16.275
21:26,16.275,16.273,16.274333333333335,16.273,16.275
21:27,16.273,16.239,16.251199999999997,16.239,16.273
21:28,16.24,16.21,16.225200000000005,16.21,16.239
21:29,16.211,16.21,16.2102,16.21,16.211
21:30,16.232,16.21,16.213488372093025,16.232,16.211
21:31,16.225,16.21,16.2164,16.212,16.224
21:32,16.297,16.212,16.26196,16.297,16.212
21:33,16.291,16.265,16.27933333333333,16.265,16.273
21:34,16.264,16.250999999999998,16.2566,16.250999999999998,16.264
21:35,16.26,16.243,16.25575,16.26,16.243
21:36,16.288,16.268,16.272,16.288,16.268
21:37,16.312,16.289,16.296750000000003,16.312,16.289
21:38,16.309,16.309,16.309,16.309,16.309
21:39,16.313,16.309,16.311799999999998,16.312,16.309
21:40,16.333,16.313,16.31666666666666,16.333,16.313
21:41,16.419,16.337,16.3883488372093,16.384,16.337
21:42,16.455,16.402,16.43123076923077,16.448,16.402
21:43,16.505,16.449,16.482514285714288,16.498,16.449
21:44,16.564,16.509,16.536517241379315,16.564,16.509
21:45,16.65,16.548,16.596044776119406,16.65,16.548
21:46,16.718,16.65,16.688904761904762,16.660999999999998,16.65
21:47,16.678,16.512999999999998,16.58543137254902,16.529,16.678
21:48,16.539,16.522000000000002,16.525428571428574,16.539,16.524
21:49,16.548,16.508,16.5234,16.508,16.518
21:50,16.539,16.506,16.523500000000002,16.506,16.523
21:51,16.596,16.519000000000002,16.556685714285713,16.552,16.519000000000002
21:52,16.613,16.6,16.6085,16.613,16.6
21:53,16.631,16.596,16.610857142857146,16.598,16.601
21:54,16.6,16.6,16.6,16.6,16.6
21:55,16.599,16.595,16.596,16.596,16.599
21:56,16.596,16.583,16.58966666666667,16.584,16.596
21:57,16.595,16.566,16.578875,16.595,16.583
21:58,16.645,16.58,16.604461538461543,16.604,16.58
21:59,16.605999999999998,16.604,16.60488888888889,16.605,16.604
22:00,16.614,16.518,16.5800634920635,16.521,16.604
22:01,16.551,16.534000000000002,16.547000000000004,16.55,16.534000000000002
22:02,16.55,16.548,16.549111111111113,16.55,16.55
22:03,16.579,16.55,16.557714285714287,16.579,16.55
22:04,16.583,16.577,16.58,16.583,16.577
22:05,16.649,16.583,16.6222,16.611,16.583
22:06,16.648,16.634,16.64071428571429,16.648,16.634
22:07,16.641,16.639,16.639499999999998,16.639,16.64
22:08,16.637999999999998,16.637999999999998,16.637999999999998,16.637999999999998,16.637999999999998
22:09,16.671,16.639,16.65709523809524,16.671,16.639
22:10,16.667,16.65,16.66569230769231,16.65,16.667
22:11,16.639,16.629,16.633481481481482,16.629,16.639
22:12,16.629,16.627,16.6282,16.628,16.629
22:13,16.628,16.625999999999998,16.626333333333335,16.625999999999998,16.628
22:14,16.625999999999998,16.621,16.623714285714286,16.621,16.625999999999998
22:15,16.622,16.62,16.621000000000002,16.62,16.621
22:16,16.62,16.62,16.62,16.62,16.62
22:17,16.62,16.618,16.619153846153846,16.618,16.62
22:18,16.609,16.574,16.588,16.574,16.609
22:19,16.559,16.557000000000002,16.557307692307695,16.557000000000002,16.557000000000002
