hour_minute,high,low,average,open,close
15:29,0.0025559999999999997,0.0025543000000000002,0.002554808333333333,0.0025559999999999997,0.0025544
15:30,0.0025686999999999997,0.0025471,0.002556981818181818,0.0025478000000000002,0.0025556
15:31,0.0025625,0.0025388000000000003,0.0025514987804878047,0.0025388000000000003,0.0025488000000000004
15:32,0.0025375999999999997,0.0025315000000000003,0.0025347875,0.0025357,0.0025375999999999997
15:33,0.0025379,0.0025333,0.0025348352941176474,0.0025349,0.0025379
15:34,0.0025347,0.002534,0.0025344,0.002534,0.0025347
15:35,0.0025528,0.0025359000000000002,0.0025459575757575755,0.0025497,0.0025359000000000002
15:36,0.0025485,0.0025467,0.0025475124999999998,0.0025467,0.0025472
15:37,0.0025449,0.0025375,0.0025413090909090913,0.0025375,0.0025416
15:38,0.0025395,0.0025328000000000004,0.0025364833333333336,0.0025328000000000004,0.0025373
15:39,0.0025322,0.0025319,0.00253205,0.0025322,0.0025319
15:40,0.0025359000000000002,0.0025349,0.002535566666666667,0.0025359000000000002,0.0025349
15:42,0.0025433000000000005,0.0025364000000000003,0.002538609523809524,0.0025367,0.0025368
15:43,0.0025416,0.0025391,0.002540075,0.0025416,0.0025391
15:44,0.0025432,0.0025416,0.0025426999999999997,0.0025432,0.0025416
15:45,0.0025518,0.0025434,0.0025486869565217395,0.0025518,0.0025434
15:46,0.0025627,0.0025497,0.002560092857142857,0.0025497,0.0025568
15:47,0.0025566,0.0025551,0.0025556,0.0025566,0.0025551
15:48,0.0025565,0.0025548000000000003,0.0025554,0.0025565,0.0025548000000000003
15:49,0.0025467,0.0025467,0.0025467,0.0025467,0.0025467
15:50,0.0025416,0.0025403,0.0025409500000000006,0.0025412,0.0025416
15:51,0.0025465,0.002546,0.002546333333333333,0.0025465,0.002546
15:52,0.002546,0.0025398000000000005,0.0025413333333333334,0.0025398000000000005,0.002546
15:54,0.0025416,0.0025388999999999998,0.0025396,0.0025388999999999998,0.0025416
15:56,0.0025363000000000004,0.0025361,0.00253622,0.0025361,0.0025363000000000004
15:57,0.0025361,0.002536,0.0025360142857142856,0.002536,0.0025361
15:58,0.0025361,0.0025361,0.0025361,0.0025361,0.0025361
15:59,0.0025329999999999997,0.0025328000000000004,0.0025328666666666667,0.0025328000000000004,0.0025329999999999997
16:00,0.0025363000000000004,0.0025359000000000002,0.0025361000000000003,0.0025363000000000004,0.0025359000000000002
16:01,0.0025392,0.0025363000000000004,0.0025377285714285715,0.0025392,0.0025363000000000004
16:02,0.0025415,0.0025392,0.00254016,0.0025415,0.0025392
16:03,0.0025456999999999997,0.0025415,0.0025443285714285718,0.0025451999999999996,0.0025415
16:04,0.0025464000000000003,0.0025421,0.00254475,0.0025421,0.0025464000000000003
16:05,0.0025541,0.0025413,0.0025523363636363637,0.002554,0.0025413
16:06,0.0025602,0.002554,0.002559123958333333,0.0025601,0.0025542
16:08,0.00257,0.0025505,0.002567001612903226,0.0025546999999999996,0.0025542
16:09,0.0025553,0.0025553,0.0025553,0.0025553,0.0025553
16:10,0.00257,0.0025535,0.002560466666666667,0.0025564,0.0025535
16:11,0.0025565,0.0025553,0.0025556999999999997,0.0025565,0.0025553
16:12,0.0025605999999999997,0.0025519,0.002555844444444444,0.0025519,0.0025605999999999997
16:13,0.0025521000000000003,0.0025486000000000003,0.002550766666666667,0.0025516,0.0025521000000000003
16:14,0.002553,0.0025493,0.002551985714285714,0.0025493,0.0025511999999999996
16:17,0.0025515,0.0025515,0.0025515,0.0025515,0.0025515
16:19,0.0025508,0.0025505,0.0025506333333333337,0.0025508,0.0025505
16:20,0.0025505,0.0025378,0.0025441500000000002,0.0025378,0.0025505
16:23,0.0025421999999999997,0.0025421,0.0025421666666666665,0.0025421,0.0025421999999999997
16:24,0.0025383000000000003,0.0025312,0.002533686666666667,0.0025361999999999997,0.0025383000000000003
16:25,0.0025357,0.0025333,0.0025345000000000003,0.0025357,0.0025333
16:26,0.0025434,0.002541,0.0025421999999999997,0.0025434,0.002541
16:27,0.0025456999999999997,0.0025423000000000004,0.0025440000000000003,0.0025423000000000004,0.0025456999999999997
16:28,0.0025480999999999998,0.0025475000000000003,0.0025478666666666665,0.002548,0.0025475000000000003
16:29,0.0025516,0.0025516,0.0025516,0.0025516,0.0025516
16:30,0.00256,0.0025532,0.00255826,0.00256,0.0025532
16:31,0.0025553,0.0025551,0.0025552333333333332,0.0025553,0.0025551
16:32,0.0025568,0.0025545999999999998,0.0025552,0.0025568,0.0025548000000000003
16:33,0.0025513000000000003,0.0025505,0.0025507666666666666,0.0025505,0.0025513000000000003
16:34,0.0025533,0.0025486999999999997,0.0025508666666666665,0.0025506,0.0025533
16:38,0.0025626,0.0025531,0.0025584130434782608,0.0025626,0.0025531
16:39,0.0025607,0.0025605999999999997,0.00256065,0.0025607,0.0025605999999999997
16:40,0.0025553,0.0025553,0.0025553,0.0025553,0.0025553
16:41,0.0025561,0.0025559000000000003,0.002556025,0.0025559000000000003,0.0025561
16:42,0.0025543000000000002,0.0025534000000000004,0.0025538500000000003,0.0025534000000000004,0.0025543000000000002
16:43,0.0025581999999999996,0.0025581999999999996,0.0025581999999999996,0.0025581999999999996,0.0025581999999999996
16:44,0.0025608000000000002,0.0025608000000000002,0.0025608000000000002,0.0025608000000000002,0.0025608000000000002
16:46,0.0025605999999999997,0.0025605999999999997,0.0025605999999999997,0.0025605999999999997,0.0025605999999999997
16:47,0.0025569000000000004,0.0025568,0.002556875,0.0025569000000000004,0.0025568
16:48,0.0025559999999999997,0.0025559999999999997,0.0025559999999999997,0.0025559999999999997,0.0025559999999999997
16:49,0.0025553,0.0025511999999999996,0.0025541875,0.002554,0.0025513000000000003
16:50,0.002554,0.0025538,0.002553966666666667,0.0025538,0.002554
16:56,0.0025514,0.0025514,0.0025514,0.0025514,0.0025514
17:00,0.0025524999999999996,0.0025511999999999996,0.002551933333333333,0.0025524999999999996,0.0025511999999999996
17:01,0.0025565,0.0025548000000000003,0.002555533333333333,0.0025565,0.0025548000000000003
17:02,0.002552,0.0025518,0.0025519333333333337,0.0025518,0.002552
17:03,0.0025518,0.0025518,0.0025518,0.0025518,0.0025518
17:04,0.0025558000000000004,0.0025556999999999997,0.002555775,0.0025558000000000004,0.0025556999999999997
17:05,0.0025554,0.0025554,0.0025554,0.0025554,0.0025554
17:06,0.0025552,0.0025552,0.0025552,0.0025552,0.0025552
17:08,0.0025552,0.0025552,0.0025552,0.0025552,0.0025552
17:09,0.0025551,0.0025551,0.0025551,0.0025551,0.0025551
17:10,0.0025568,0.0025552,0.002556,0.0025568,0.0025552
17:12,0.0025543000000000002,0.0025516,0.0025529800000000003,0.0025516,0.0025543000000000002
17:13,0.0025518,0.0025516,0.0025517666666666663,0.0025518,0.0025516
17:14,0.0025502,0.0025499000000000003,0.00255005,0.0025499000000000003,0.0025502
17:15,0.0025546999999999996,0.0025500999999999996,0.00255135,0.0025546999999999996,0.0025503
17:16,0.0025510000000000003,0.0025491,0.00255005,0.0025491,0.0025510000000000003
17:17,0.0025468000000000005,0.0025468000000000005,0.0025468000000000005,0.0025468000000000005,0.0025468000000000005
17:18,0.0025468000000000005,0.0025468000000000005,0.0025468000000000005,0.0025468000000000005,0.0025468000000000005
17:19,0.0025468000000000005,0.0025468000000000005,0.0025468000000000005,0.0025468000000000005,0.0025468000000000005
17:22,0.0025483,0.0025483,0.0025483,0.0025483,0.0025483
17:23,0.0025495,0.0025468000000000005,0.0025479875000000004,0.0025495,0.0025476999999999995
17:24,0.00255,0.002549,0.0025497000000000002,0.00255,0.002549
17:25,0.0025510999999999997,0.0025510000000000003,0.0025510666666666666,0.0025510999999999997,0.0025510999999999997
17:29,0.0025476,0.0025476,0.0025476,0.0025476,0.0025476
17:33,0.0025480999999999998,0.0025480999999999998,0.0025480999999999998,0.0025480999999999998,0.0025480999999999998
17:35,0.0025497,0.0025480999999999998,0.0025484999999999996,0.0025480999999999998,0.0025480999999999998
17:37,0.0025461,0.0025441999999999995,0.0025450999999999994,0.0025441999999999995,0.0025461
17:38,0.0025447,0.0025445,0.0025446333333333337,0.0025445,0.0025447
17:42,0.0025443,0.0025443,0.0025443,0.0025443,0.0025443
17:43,0.0025475000000000003,0.0025475000000000003,0.0025475000000000003,0.0025475000000000003,0.0025475000000000003
17:44,0.0025444,0.0025444,0.0025444,0.0025444,0.0025444
17:45,0.0025468000000000005,0.0025465999999999996,0.0025467,0.0025468000000000005,0.0025465999999999996
17:46,0.0025471,0.0025421,0.00254345,0.0025421,0.0025471
17:47,0.002539,0.0025275,0.0025334600000000004,0.0025335,0.0025356
17:48,0.0025374000000000004,0.0025333,0.0025353500000000005,0.0025374000000000004,0.0025333
17:51,0.0025294000000000002,0.0025285999999999998,0.002529,0.0025294000000000002,0.0025285999999999998
17:54,0.002535,0.0025314,0.002532333333333333,0.0025322,0.0025318000000000003
17:55,0.002536,0.002536,0.002536,0.002536,0.002536
17:56,0.0025316999999999996,0.0025316999999999996,0.0025316999999999996,0.0025316999999999996,0.0025316999999999996
17:59,0.0025316999999999996,0.0025315999999999997,0.00253165,0.0025315999999999997,0.0025316999999999996
18:01,0.002532,0.0025316999999999996,0.0025318124999999998,0.002532,0.0025316999999999996
18:03,0.0025361,0.0025359000000000002,0.002536,0.0025361,0.0025359000000000002
18:04,0.0025396999999999998,0.0025363000000000004,0.0025377285714285715,0.0025396999999999998,0.0025374000000000004
18:05,0.0025398000000000005,0.0025398000000000005,0.0025398000000000005,0.0025398000000000005,0.0025398000000000005
18:06,0.0025416999999999996,0.0025395,0.002540633333333333,0.0025416999999999996,0.0025395
18:08,0.0025371,0.0025335,0.002536525,0.0025371,0.0025335
18:10,0.0025345,0.0025345,0.0025345,0.0025345,0.0025345
18:11,0.0025318000000000003,0.0025318000000000003,0.0025318000000000003,0.0025318000000000003,0.0025318000000000003
18:12,0.0025313,0.0025313,0.0025313,0.0025313,0.0025313
18:13,0.0025331,0.0025331,0.0025331,0.0025331,0.0025331
18:14,0.002534,0.0025338,0.002533875,0.002534,0.0025338
18:15,0.002537,0.0025368,0.002536842857142857,0.002537,0.0025368
