ID,MTS,AMOUNT,PRICE
264861826,1530648025169,-1.53018,87.04
264861704,1530648017783,-2.0,87.054
264861703,1530648017781,-2.0,87.058
264861676,1530648017034,-0.3,87.072
264861598,1530648014384,1.3943058,87.109
264861588,1530648014136,2.22695872,87.121
264861587,1530648014126,1.11419623,87.121
264861579,1530648013888,-3.44378312,87.126
264861565,1530648013536,-2.0,87.147
264861489,1530647997720,-1.0,87.155
264861488,1530647997680,-0.75,87.155
264861487,1530647997673,-0.25,87.155
264861486,1530647997665,-0.5,87.168
264861485,1530647997655,-1.0,87.168
264861465,1530647992996,-7.457e-05,87.293
264861430,1530647991533,-3.434651,87.293
264861429,1530647991530,-4.9e-05,87.312
264861423,1530647991104,-5.942059,87.312
264861422,1530647991101,-5.841011,87.312
264861421,1530647991098,-2.27453,87.312
264861151,1530647887600,2.99,87.322
264861150,1530647887598,5.01,87.317
264861149,1530647887596,2.0,87.313
264861148,1530647887593,10.0,87.313
264861023,1530647838068,10.74,87.317
264860995,1530647821954,4.25,87.317
264860903,1530647804010,-0.5,87.312
264860796,1530647773803,0.5,87.35
264860795,1530647773800,-0.65,87.312
264860557,1530647707650,2.71986521,87.347
264860556,1530647706861,1.35827437,87.347
264860554,1530647706238,0.85,87.37
264860553,1530647706236,10.0,87.37
264860527,1530647699965,21.057,87.36
264860526,1530647699963,3.943,87.323
264860525,1530647699961,10.0,87.323
264860521,1530647698897,-0.5,87.312
264860366,1530647624601,0.65,87.351
264860186,1530647570271,0.5,87.329
264860185,1530647570266,1.0,87.329
264860157,1530647561106,5.0,87.279
264859882,1530647518470,0.3,87.155
264859881,1530647518467,0.2,87.155
264859813,1530647498109,0.55621688,87.231
264859812,1530647498107,3.44378312,87.229
264859811,1530647498105,2.0,87.214
264859810,1530647498101,1.5,87.152
264859667,1530647460427,0.656,87.077
264859666,1530647460408,0.229,87.077
264859665,1530647460406,0.206,87.077
264859664,1530647460324,0.642,87.077
264859663,1530647460242,0.267,87.077
264859574,1530647447742,1.05729081,87.07
264859573,1530647447740,1.65304125,87.068
264859566,1530647447635,1.37995875,87.068
264859559,1530647446816,-0.2,87.05
264859072,1530647388029,1.55138346,87.287
264859071,1530647388026,1.6241198,87.287
264859065,1530647387023,-14.32741028,87.195
264859064,1530647387022,-0.824,87.285
264859062,1530647386878,-252.71535141,87.107
264859061,1530647386876,-30.0,87.108
264859060,1530647386872,-7.80213,87.115
264859059,1530647386870,-15.16653394,87.119
264859058,1530647386868,-34.0,87.12
264859057,1530647386866,-1.53014786,87.13
264859056,1530647386864,-38.0,87.16
264859055,1530647386862,-3.033,87.173
264859054,1530647386861,-2.0,87.181
264859053,1530647386859,-52.42871078,87.182
264859052,1530647386857,-2.0,87.195
264859051,1530647386854,-20.0,87.2
264859050,1530647386852,-39.625026,87.263
264859049,1530647386848,-1.5,87.263
264859048,1530647386846,-10.0,87.269
264859047,1530647386844,-57.1991,87.27
264859046,1530647386838,-25.0,87.285
264859045,1530647386836,-8.0,87.285
264858995,1530647378405,-2.0,87.285
264858868,1530647364004,1.532,87.287
264858807,1530647356064,2.36359518,87.314
264858806,1530647356061,3.427318,87.305
264858585,1530647315726,3.0,87.32
