id,exchange,symbol,date,price,amount,sell
183601815,bf,btceur,1517529608000,7349.6,0.004568,false
183601825,bf,btceur,1517529609000,7354.68045,0.01,true
183601823,bf,btceur,1517529609000,7354.68045,0.004568,true
183601833,bf,btceur,1517529610000,7354.6,0.10239467,false
183601904,bf,btceur,1517529626000,7343.4075,0.08658,false
183601906,bf,btceur,1517529626000,7343.80725,0.20492,false
183602055,bf,btceur,1517529638000,7356,0.3,false
183602057,bf,btceur,1517529638000,7357.9,0.08800745,false
183602052,bf,btceur,1517529638000,7355.8,0.1,false
183602064,bf,btceur,1517529639000,7343.16765,0.08800745,false
183602333,bf,btceur,1517529675000,7352.28195,0.002,true
183602610,bf,btceur,1517529715000,7351.32020012,0.3,true
183602612,bf,btceur,1517529715000,7351.32020012,0.3,true
183602618,bf,btceur,1517529715000,7348.32170106,0.3,true
183602629,bf,btceur,1517529715000,7339.32620388,0.3,true
183602624,bf,btceur,1517529715000,7344.32370231,0.3,true
183602627,bf,btceur,1517529715000,7339.82595372,0.1,true
183602676,bf,btceur,1517529720000,7338.85449,0.0048853,true
183602733,bf,btceur,1517529727000,7338.9344,0.07,false
183602739,bf,btceur,1517529727000,7340.37278,0.20257907,false
183602735,bf,btceur,1517529727000,7339.65359,0.4,false
183602731,bf,btceur,1517529727000,7338.9344,0.02128686,false
183602737,bf,btceur,1517529727000,7339.65359,0.6,false
183602772,bf,btceur,1517529731000,7361.9,0.59991199,false
183602835,bf,btceur,1517529739000,7339.9,0.17195274,true
183602844,bf,btceur,1517529741000,7339.9,0.42,true
183602895,bf,btceur,1517529756000,7339.89332,0.24144869,false
183603483,bf,btceur,1517529871000,7334.7,1,true
183604043,bf,btceur,1517529902000,7311.765,0.59195274,true
183604261,bf,btceur,1517529915000,7300,0.01,true
183604272,bf,btceur,1517529916000,7297.7,0.1,true
183604431,bf,btceur,1517529924000,7296.5821,0.01519059,false
183604435,bf,btceur,1517529924000,7292.1,0.5,true
183606831,bf,btceur,1517530030000,7271.81,0.01283274,true
183607192,bf,btceur,1517530056000,7271.81,0.6,true
183607716,bf,btceur,1517530085000,7251.9,0.01,true
183607743,bf,btceur,1517530085000,7251.9,0.0107854,true
183607860,bf,btceur,1517530090000,7251.5,0.13526315,true
183607846,bf,btceur,1517530090000,7251.4,0.28830171,true
183607841,bf,btceur,1517530090000,7251.4,0.07630981,true
183607843,bf,btceur,1517530090000,7251.4,0.07933993,true
183608191,bf,btceur,1517530121000,7249,0.4,false
183608405,bf,btceur,1517530128000,7268.5,0.1,false
183608407,bf,btceur,1517530129000,7269,0.3,false
183608734,bf,btceur,1517530141000,7279.8,0.1,false
183608736,bf,btceur,1517530141000,7280,0.29626701,false
183608846,bf,btceur,1517530144000,7290,0.6,false
183608902,bf,btceur,1517530146000,7287.792,0.06004,true
183608985,bf,btceur,1517530149000,7295,0.3,false
183608994,bf,btceur,1517530149000,7298,0.3,false
183610102,bf,btceur,1517530211000,7251.2,0.6,true
183610141,bf,btceur,1517530222000,7250.2343,0.00200401,false
183610415,bf,btceur,1517530228000,7238,0.1,true
183610413,bf,btceur,1517530228000,7238,0.1281655,true
183610538,bf,btceur,1517530234000,7242,0.01,true
183610911,bf,btceur,1517530250000,7238,0.0718345,true
183611021,bf,btceur,1517530255000,7237,0.09051803,true
183611023,bf,btceur,1517530255000,7237,0.01001,true
183611319,bf,btceur,1517530277000,7241.2,0.9,true
183611292,bf,btceur,1517530277000,7241.2,0.1,true
183611721,bf,btceur,1517530291000,7249,0.15451822,true
183611717,bf,btceur,1517530291000,7253,0.4,true
183611792,bf,btceur,1517530294000,7249,0.04048092,true
183611802,bf,btceur,1517530295000,7249,0.0638704,true
183611799,bf,btceur,1517530295000,7249,0.04113046,true
183612006,bf,btceur,1517530305000,7253,0.01369416,true
183612011,bf,btceur,1517530306000,7253,0.05421,true
183612033,bf,btceur,1517530308000,7253,0.33209584,true
183612050,bf,btceur,1517530310000,7249,0.29710802,true
183612056,bf,btceur,1517530310000,7249,0.01006978,true
183612061,bf,btceur,1517530311000,7249,0.00416407,true
183612101,bf,btceur,1517530312000,7249,0.03914774,true
183612271,bf,btceur,1517530335000,7248,0.4,true
183612509,bf,btceur,1517530346000,7244.40087,1,false
183612563,bf,btceur,1517530353000,7243.12231,0.01084665,false
183612559,bf,btceur,1517530353000,7242.40312,0.2,false
183612557,bf,btceur,1517530353000,7242.2433,0.08824,false
183612549,bf,btceur,1517530353000,7241.92366,0.4,false
183612555,bf,btceur,1517530353000,7242.2433,0.2,false
183612561,bf,btceur,1517530353000,7242.96249,0.004,false
183612551,bf,btceur,1517530353000,7242.16339,0.03,false
183612553,bf,btceur,1517530353000,7242.2433,0.06691335,false
183612591,bf,btceur,1517530355000,7243.12231,0.58915335,false
183612583,bf,btceur,1517530355000,7241.4442,0.14815,false
183612589,bf,btceur,1517530355000,7242.2433,0.2,false
183612593,bf,btceur,1517530355000,7244.80042,0.4,false
183612587,bf,btceur,1517530355000,7242.2433,0.08824,false
183612585,bf,btceur,1517530355000,7241.92366,0.6,false
183612595,bf,btceur,1517530355000,7245.4397,0.04403532,false
183613454,bf,btceur,1517530428000,7240,0.36534825,false
183614116,bf,btceur,1517530472000,7231.855,0.01361965,true
183614627,bf,btceur,1517530510000,7212,0.3,true
183614620,bf,btceur,1517530510000,7215.8,1,true
183614759,bf,btceur,1517530513000,7211.9,0.08434,true
183614754,bf,btceur,1517530513000,7211.8775,0.08702197,false
183615212,bf,btceur,1517530534000,7206.92308,1,false
183615469,bf,btceur,1517530545000,7211.95741,0.06928511,false
183615710,bf,btceur,1517530564000,7210.2,0.51974505,true
183615793,bf,btceur,1517530567000,7210.2,0.01012661,true
183616007,bf,btceur,1517530579000,7224,0.1,false
183616058,bf,btceur,1517530580000,7204,0.3,true
183616399,bf,btceur,1517530609000,7219.8685,0.0821642,true
183616666,bf,btceur,1517530629000,7228,0.4,false
183616662,bf,btceur,1517530629000,7227.5,0.58638035,false
183616738,bf,btceur,1517530631000,7232,0.4,false
183616857,bf,btceur,1517530635000,7236,0.4,false
183618058,bf,btceur,1517530688000,7245.6,0.56680533,true
183618057,bf,btceur,1517530688000,7245.59952,0.03319467,false
183618071,bf,btceur,1517530688000,7232,0.4,true
183618313,bf,btceur,1517530697000,7239.846,0.01259,false
183618420,bf,btceur,1517530709000,7232,0.3,true
183618453,bf,btceur,1517530711000,7229.9,0.1,true
183618485,bf,btceur,1517530713000,7229,0.1,true
183618514,bf,btceur,1517530714000,7229,0.041589,true
183618539,bf,btceur,1517530715000,7229,0.13416633,true
183618535,bf,btceur,1517530715000,7229,0.02424467,true
183618550,bf,btceur,1517530716000,7225,0.197,true
183618558,bf,btceur,1517530717000,7225,0.06799241,true
183618587,bf,btceur,1517530718000,7225,0.13500759,true
183619636,bf,btceur,1517530808000,7226,0.14225517,true
183619675,bf,btceur,1517530810000,7226,0.25774483,true
183619697,bf,btceur,1517530811000,7223.9,0.64708864,true
183619694,bf,btceur,1517530811000,7223.9,0.23644981,true
183619719,bf,btceur,1517530812000,7223.9,0.11646155,true
183620023,bf,btceur,1517530839000,7222.5,0.1,true
183620121,bf,btceur,1517530845000,7232,0.4,false
183620111,bf,btceur,1517530845000,7230.2,0.59996681,false
183620139,bf,btceur,1517530846000,7217.1,0.09,true
183620178,bf,btceur,1517530850000,7217.1,0.51,true
183620578,bf,btceur,1517530881000,7210,0.1,true
183621691,bf,btceur,1517530983000,7241,0.02,true
183621698,bf,btceur,1517530983000,7241,0.04002,true
183621705,bf,btceur,1517530983000,7241,0.19998,true
183621741,bf,btceur,1517530986000,7236.9,0.7,true
183622045,bf,btceur,1517531014000,7222.1,0.33392972,true
183623167,bf,btceur,1517531109000,7203.96641,1,false
183623343,bf,btceur,1517531113000,7202.2883,0.01824981,false
183623466,bf,btceur,1517531118000,7200,0.01,true
183623811,bf,btceur,1517531130000,7196.37496,0.0098,false
183623809,bf,btceur,1517531130000,7196.37496,0.004,false
183624264,bf,btceur,1517531141000,7192.5,0.51253951,false
183624382,bf,btceur,1517531152000,7175,0.1,true
183624330,bf,btceur,1517531152000,7179.59386,0.0089,true
183625672,bf,btceur,1517531186000,7152.58428,0.00801603,false
183625718,bf,btceur,1517531187000,7152.66419,0.002,false
183625764,bf,btceur,1517531188000,7150,0.05,true
183625772,bf,btceur,1517531188000,7146.7,1.145,true
183626049,bf,btceur,1517531203000,7144.9,0.005338,true
183626051,bf,btceur,1517531203000,7144.9,0.37,true
183626053,bf,btceur,1517531203000,7144.9,0.13720151,true
183626716,bf,btceur,1517531236000,7147,0.4,false
183626712,bf,btceur,1517531236000,7146,0.4,false
183626731,bf,btceur,1517531236000,7158.1,0.6,false
183626724,bf,btceur,1517531236000,7155,0.4,false
183626718,bf,btceur,1517531236000,7150,0.3,false
183626729,bf,btceur,1517531236000,7158,0.3,false
183626819,bf,btceur,1517531238000,7145.7,0.29168438,true
183626822,bf,btceur,1517531238000,7145.7,0.176736,true
183626933,bf,btceur,1517531242000,7148.7486,0.6,true
183626937,bf,btceur,1517531242000,7145.5522,1,true
183626935,bf,btceur,1517531242000,7145.5522,0.6,true
183626923,bf,btceur,1517531242000,7156.02041,1.9922,true
183626951,bf,btceur,1517531242000,7156.02041,0.03626376,true
183626941,bf,btceur,1517531242000,7144.7531,11.53420353,true
183626927,bf,btceur,1517531242000,7149.78743,0.004,true
183626929,bf,btceur,1517531242000,7149.62761,0.5,true
183626925,bf,btceur,1517531242000,7155.9405,0.3,true
183626931,bf,btceur,1517531242000,7149.5477,0.6,true
183626939,bf,btceur,1517531242000,7144.83301,1.022242,true
183626953,bf,btceur,1517531242000,7156.02041,0.03924754,true
183626965,bf,btceur,1517531243000,7145.6,0.5725,false
183626954,bf,btceur,1517531243000,7150,0.13157962,true
183626962,bf,btceur,1517531243000,7144.83301,0.36540908,true
183627061,bf,btceur,1517531255000,7158,0.3,false
183627102,bf,btceur,1517531255000,7157.61861,0.01999,true
183627095,bf,btceur,1517531255000,7163,0.4,false
183627059,bf,btceur,1517531255000,7154,0.3,false
183627180,bf,btceur,1517531256000,7167,0.23236534,false
183627315,bf,btceur,1517531259000,7171,0.3,false
183627312,bf,btceur,1517531259000,7167,0.16763466,false
183627477,bf,btceur,1517531261000,7177.3,0.6,false
183627863,bf,btceur,1517531269000,7182.7,0.6,true
183628227,bf,btceur,1517531279000,7204,0.3,false
183628233,bf,btceur,1517531279000,7208,0.3,false
183628219,bf,btceur,1517531279000,7200,0.3,false
183628239,bf,btceur,1517531279000,7210,0.6,false
183628284,bf,btceur,1517531281000,7194.4,0.0323,true
183628458,bf,btceur,1517531286000,7213,0.3,false
183628463,bf,btceur,1517531286000,7217,0.3,false
183628730,bf,btceur,1517531303000,7204,0.02021283,true
183628713,bf,btceur,1517531303000,7204,0.1,true
183628874,bf,btceur,1517531306000,7206.5,0.04651839,true
183628870,bf,btceur,1517531306000,7206.5,0.39848755,true
183629296,bf,btceur,1517531324000,7215,0.3,true
183629370,bf,btceur,1517531327000,7223,0.59751877,false
183629408,bf,btceur,1517531329000,7217.8,0.1,true
183629589,bf,btceur,1517531334000,7251,0.3,false
183629578,bf,btceur,1517531334000,7242,0.2,false
183629583,bf,btceur,1517531334000,7246,0.3,false
183629652,bf,btceur,1517531337000,7215.873,0.5,false
183629896,bf,btceur,1517531357000,7220,0.1,true
183629860,bf,btceur,1517531357000,7220.90733,0.297,false
183629933,bf,btceur,1517531357000,7220,0.00053964,true
183629959,bf,btceur,1517531359000,7220,0.06288875,true
183629966,bf,btceur,1517531359000,7220,0.03657161,true
183630050,bf,btceur,1517531364000,7214,0.002,true
183630056,bf,btceur,1517531365000,7214,0.002,true
183630052,bf,btceur,1517531365000,7214,0.092,true
183630058,bf,btceur,1517531365000,7214,0.202,true
183630054,bf,btceur,1517531365000,7214,0.002,true
183630166,bf,btceur,1517531370000,7209,0.3,true
183630212,bf,btceur,1517531371000,7204,0.07785427,true
183630216,bf,btceur,1517531371000,7204,0.02779103,true
183630294,bf,btceur,1517531375000,7204,0.00192146,true
183630282,bf,btceur,1517531375000,7204,0.09043324,true
183630289,bf,btceur,1517531375000,7204,0.002,true
183630311,bf,btceur,1517531376000,7200,0.3,true
183630315,bf,btceur,1517531376000,7195,0.1,true
183630318,bf,btceur,1517531376000,7194,0.3,true
183630541,bf,btceur,1517531384000,7188,0.2,true
183630533,bf,btceur,1517531384000,7188,0.1,true
183630602,bf,btceur,1517531386000,7182,0.16825166,true
183630610,bf,btceur,1517531387000,7182,0.03174834,true
183630606,bf,btceur,1517531387000,7182,0.1,true
183630772,bf,btceur,1517531390000,7176,0.24818539,true
183630742,bf,btceur,1517531390000,7176,0.05181461,true
183631158,bf,btceur,1517531410000,7167.7,0.1,true
183631953,bf,btceur,1517531435000,7175.918,0.004,true
183631932,bf,btceur,1517531435000,7165.5297,0.0194,true
183631930,bf,btceur,1517531435000,7165.5297,0.003,true
183632579,bf,btceur,1517531464000,7201,0.3,false
183632826,bf,btceur,1517531472000,7206,0.3,false
183632829,bf,btceur,1517531472000,7213,0.4,false
183633234,bf,btceur,1517531485000,7193.3,0.1,true
183634908,bf,btceur,1517531568000,7179.6704018,0.0146779,true
183636539,bf,btceur,1517531647000,7172.4740198,5.05,false
183636543,bf,btceur,1517531647000,7172.4740198,0.004,false
183636535,bf,btceur,1517531647000,7172.4740198,0.72696465,false
183636531,bf,btceur,1517531647000,7172.4740198,0.4,false
183636541,bf,btceur,1517531647000,7172.4740198,0.2,false
183636545,bf,btceur,1517531647000,7172.4740198,0.00285666,false
183636549,bf,btceur,1517531647000,7173.193658,0.07807869,false
183636533,bf,btceur,1517531647000,7172.4740198,1.2953,false
183636537,bf,btceur,1517531647000,7172.4740198,1,false
183636547,bf,btceur,1517531647000,7172.4740198,2.49,false
183636809,bf,btceur,1517531660000,7170.5549846,2.4023,false
183636807,bf,btceur,1517531660000,7170.4750248,0.5,false
183636873,bf,btceur,1517531674000,7170.7,2.47,true
183636877,bf,btceur,1517531674000,7170.7,0.01117,true
183636875,bf,btceur,1517531674000,7170.7,0.01980495,true
183636905,bf,btceur,1517531675000,7170.7,0.3,true
183636929,bf,btceur,1517531676000,7170.7,0.14675,true
183636926,bf,btceur,1517531676000,7170.7,0.00509906,true
183636935,bf,btceur,1517531676000,7170.7,0.03543996,true
183636933,bf,btceur,1517531676000,7170.7,0.00806715,true
183637065,bf,btceur,1517531683000,7183.188633,1.7,false
183637059,bf,btceur,1517531683000,7178.8708038,0.01451127,false
183637061,bf,btceur,1517531683000,7179.590442,0.05855,false
183637069,bf,btceur,1517531683000,7184.3080702,0.0857,false
183637071,bf,btceur,1517531683000,7185.0277084,0.53783873,false
183637067,bf,btceur,1517531683000,7183.588432,0.1,false
183637063,bf,btceur,1517531683000,7181.189638,0.1179,false
183637181,bf,btceur,1517531691000,7184.8,0.5995,false
183637270,bf,btceur,1517531701000,7177.991246,0.1298,false
183637272,bf,btceur,1517531701000,7177.991246,0.00338976,false
183637274,bf,btceur,1517531701000,7177.991246,0.45081024,false
183637268,bf,btceur,1517531701000,7177.991246,0.016,false
183637342,bf,btceur,1517531709000,7187,0.75223,false
183637475,bf,btceur,1517531720000,7177.191648,0.09162,false
183637479,bf,btceur,1517531720000,7177.991246,0.13575,false
183637477,bf,btceur,1517531720000,7177.991246,0.2,false
183637481,bf,btceur,1517531720000,7178.7108842,1.70823,false
183639485,bf,btceur,1517531853000,7150,0.19741585,false
183639514,bf,btceur,1517531853000,7150,0.09258415,false
183639438,bf,btceur,1517531853000,7150,0.01,false
183639593,bf,btceur,1517531855000,7150,0.08377989,false
183639581,bf,btceur,1517531855000,7150,0.31622011,false
183639756,bf,btceur,1517531865000,7152,0.3,false
183639855,bf,btceur,1517531870000,7154.8,1,false
183639908,bf,btceur,1517531872000,7155.3626226,0.04115312,true
183639912,bf,btceur,1517531872000,7156,0.3,false
183639964,bf,btceur,1517531874000,7161,0.07,false
183639974,bf,btceur,1517531874000,7162,0.3,false
183639956,bf,btceur,1517531874000,7161,0.1,false
183639968,bf,btceur,1517531874000,7161,3.1956,false
183639981,bf,btceur,1517531874000,7163.2,0.1,false
183639984,bf,btceur,1517531874000,7163.9,1,false
183639948,bf,btceur,1517531874000,7156.0822608,0.04125604,true
183640004,bf,btceur,1517531875000,7150.005316,0.003,true
183640000,bf,btceur,1517531875000,7150.005316,2.97226813,true
183639992,bf,btceur,1517531875000,7156.8818588,0.4,true
183639990,bf,btceur,1517531875000,7156.8818588,0.6,true
183640006,bf,btceur,1517531875000,7149.2856778,5.53175439,true
183639994,bf,btceur,1517531875000,7156.8818588,0.4,true
183640002,bf,btceur,1517531875000,7150.005316,2,true
183640010,bf,btceur,1517531875000,7149.2856778,3.98704722,true
183639998,bf,btceur,1517531875000,7150.0852758,0.5,true
183639996,bf,btceur,1517531875000,7156.0822608,0.54683329,true
183640008,bf,btceur,1517531875000,7149.2856778,0.004,true
183640121,bf,btceur,1517531879000,7159,0.04500038,false
183640163,bf,btceur,1517531883000,7159,2.58829962,false
183640370,bf,btceur,1517531894000,7171,1.71336691,false
183640413,bf,btceur,1517531897000,7175,0.1,false
183640419,bf,btceur,1517531908000,7177.3,0.15278199,false
183640555,bf,btceur,1517531909000,7176.6,0.1,false
183640600,bf,btceur,1517531910000,7176.6,0.1,false
183640868,bf,btceur,1517531926000,7176.3,0.006147,false
183640930,bf,btceur,1517531929000,7180.2,0.44661801,false
183640925,bf,btceur,1517531929000,7178,0.035427,false
183641276,bf,btceur,1517531951000,7192.3,0.2,false
183641291,bf,btceur,1517531951000,7197.8,0.5,false
183641269,bf,btceur,1517531951000,7188.3,0.1,false
183641394,bf,btceur,1517531955000,7186.8,0.054,true
183641598,bf,btceur,1517531970000,7212.3,0.054,false
183641661,bf,btceur,1517531972000,7195,0.6,true
183641895,bf,btceur,1517531983000,7206,0.17013471,false
183642223,bf,btceur,1517532006000,7206,0.01957958,true
183642221,bf,btceur,1517532006000,7206,0.1,true
183642242,bf,btceur,1517532008000,7206,0.08042042,true
183642240,bf,btceur,1517532008000,7206,0.1,true
183642379,bf,btceur,1517532031000,7207,0.06,true
183642399,bf,btceur,1517532032000,7207,0.06,true
183642459,bf,btceur,1517532035000,7207,0.18,true
183642585,bf,btceur,1517532044000,7193.2,0.1,true
183642581,bf,btceur,1517532044000,7196,0.3,true
183642613,bf,btceur,1517532045000,7198.780794,0.277,false
183642607,bf,btceur,1517532045000,7198.6208744,0.5,false
183642609,bf,btceur,1517532045000,7198.7008342,1.4961,false
183642615,bf,btceur,1517532045000,7200.4599498,1.2773,false
183642611,bf,btceur,1517532045000,7198.7008342,0.71,false
183642605,bf,btceur,1517532045000,7197.981196,1,false
183642873,bf,btceur,1517532055000,7173.5,0.12127116,true
183642841,bf,btceur,1517532055000,7170,0.3,true
183642870,bf,btceur,1517532055000,7182.1,0.1,true
183642832,bf,btceur,1517532055000,7176,0.3,true
183642829,bf,btceur,1517532055000,7176.7,0.2,true
183642843,bf,btceur,1517532055000,7168.8,1,true
183642818,bf,btceur,1517532055000,7186.5,0.1,true
183642853,bf,btceur,1517532055000,7163,0.3,true
183642822,bf,btceur,1517532055000,7182,0.3,true
183642900,bf,btceur,1517532056000,7171.4345424,0.1,false
183643118,bf,btceur,1517532064000,7157,0.3,true
183643167,bf,btceur,1517532066000,7165.197678,0.016,false
183643165,bf,btceur,1517532066000,7164.4780398,0.80991632,false
183643182,bf,btceur,1517532067000,7167,0.100559,true
183643231,bf,btceur,1517532069000,7167,0.93188448,true
183643233,bf,btceur,1517532069000,7167,0.0526,true
183643245,bf,btceur,1517532070000,7167,0.0736488,true
183643243,bf,btceur,1517532070000,7167,0.01605935,true
183643247,bf,btceur,1517532070000,7167,1.31479846,true
183643237,bf,btceur,1517532070000,7167,0.03380027,true
183645255,bf,btceur,1517532223000,7156.4820598,0.01456,false
183645353,bf,btceur,1517532233000,7173.2,0.6,false
183645356,bf,btceur,1517532233000,7174,0.3,false
183645350,bf,btceur,1517532233000,7169.5,0.1,false
183645465,bf,btceur,1517532241000,7162.9,0.16026672,true
183645464,bf,btceur,1517532241000,7162.798884,0.0413,false
183645535,bf,btceur,1517532255000,7165.2776378,0.39847458,false
183645648,bf,btceur,1517532267000,7177.191648,0.6,true
183645659,bf,btceur,1517532269000,7177,0.27,false
183646737,bf,btceur,1517532400000,7149.2856778,0.0247,false
183647032,bf,btceur,1517532419000,7149.205718,0.59960153,true
183647338,bf,btceur,1517532435000,7149.205718,0.6,true
183647561,bf,btceur,1517532440000,7149.205718,0.6,true
183647661,bf,btceur,1517532446000,7149.205718,0.5604,true
183647757,bf,btceur,1517532451000,7149.205718,0.4,true
183647893,bf,btceur,1517532459000,7149.205718,0.3751,true
183647913,bf,btceur,1517532460000,7149.205718,0.05,true
183648032,bf,btceur,1517532466000,7149.205718,0.4,true
183648135,bf,btceur,1517532472000,7150,0.04323666,false
183648133,bf,btceur,1517532472000,7150,0.35676334,false
183648161,bf,btceur,1517532473000,7149.2856778,0.01821032,false
183648163,bf,btceur,1517532473000,7149.2856778,0.58178968,false
183648189,bf,btceur,1517532474000,7149.205718,0.01022188,true
183648532,bf,btceur,1517532499000,7164.1,0.1,false
183648535,bf,btceur,1517532499000,7165,1.26861,false
183648609,bf,btceur,1517532502000,7165,0.30378,false
183648655,bf,btceur,1517532504000,7165,1.90511,false
183649133,bf,btceur,1517532527000,7181,0.1,false
183649190,bf,btceur,1517532531000,7181,0.69975452,false
183649245,bf,btceur,1517532533000,7181,0.19584567,false
183649623,bf,btceur,1517532557000,7164,0.05,true
183649621,bf,btceur,1517532557000,7164,0.002,true
183649645,bf,btceur,1517532558000,7164,0.024801,true
183649657,bf,btceur,1517532558000,7164,0.14324669,true
183649655,bf,btceur,1517532558000,7164,0.002,true
183649659,bf,btceur,1517532558000,7164,0.05981221,true
183649642,bf,btceur,1517532558000,7164,0.002,true
183649653,bf,btceur,1517532558000,7164,0.0161401,true
183650626,bf,btceur,1517532626000,7161,0.21417326,false
183651088,bf,btceur,1517532665000,7155,0.3,true
183651086,bf,btceur,1517532665000,7155,0.2,true
183651195,bf,btceur,1517532676000,7150.804914,0.05741,false
183651199,bf,btceur,1517532676000,7150.9648336,0.04246556,false
183651197,bf,btceur,1517532676000,7150.8848738,0.03,false
183652646,bf,btceur,1517532764000,7149.205718,0.33,true
183653048,bf,btceur,1517532787000,7149.205718,7,true
183653266,bf,btceur,1517532800000,7149.205718,7,true
183653469,bf,btceur,1517532807000,7149.2856778,0.63369,false
183653471,bf,btceur,1517532807000,7149.2856778,1.36631,false
183653707,bf,btceur,1517532821000,7142.1,0.1,true
183653846,bf,btceur,1517532824000,7140.5700596,0.07,false
183654595,bf,btceur,1517532848000,7134.013356,0.5994,true
183654620,bf,btceur,1517532849000,7133.8,0.2,true
183654622,bf,btceur,1517532849000,7133.3,0.2,true
183654885,bf,btceur,1517532853000,7118.3,0.02513932,true
183654873,bf,btceur,1517532853000,7120.42019,0.025,true
183654879,bf,btceur,1517532853000,7119.620592,1.36095758,true
183654871,bf,btceur,1517532853000,7120.42019,0.01,true
183654922,bf,btceur,1517532853000,7124.1783006,0.0117,false
183654926,bf,btceur,1517532853000,7123.618582,0.0203,false
183654867,bf,btceur,1517532853000,7121.3797076,0.79308089,true
183654875,bf,btceur,1517532853000,7120.020391,0.00696153,true
183654869,bf,btceur,1517532853000,7121.219788,0.01,true
183654877,bf,btceur,1517532853000,7119.7805116,0.004,true
183654972,bf,btceur,1517532854000,7117.4,0.15824642,true
183654964,bf,btceur,1517532854000,7117.4,0.2,true
183654966,bf,btceur,1517532854000,7117.4,0.1,true
183655905,bf,btceur,1517532874000,7116.4222,0.05,true
183656276,bf,btceur,1517532890000,7116.4222,1,true
183656443,bf,btceur,1517532895000,7116.4222,0.05,true
183656568,bf,btceur,1517532901000,7116.4222,1,true
183656744,bf,btceur,1517532905000,7116.4222,1,true
183656862,bf,btceur,1517532909000,7116.5,0.6,false
183656913,bf,btceur,1517532910000,7116.5,0.01064098,false
183656900,bf,btceur,1517532910000,7116.5,0.04058437,false
183656898,bf,btceur,1517532910000,7116.5,0.00334979,false
183656925,bf,btceur,1517532911000,7116.5,0.34542486,false
183657104,bf,btceur,1517532917000,7116.4222,0.05,true
183657212,bf,btceur,1517532920000,7116.4222,2.19620002,true
183657509,bf,btceur,1517532941000,7118,0.1173343,false
183657532,bf,btceur,1517532941000,7122,1,false
183657505,bf,btceur,1517532941000,7118,0.1826657,false
183657536,bf,btceur,1517532941000,7124,0.3,false
183657601,bf,btceur,1517532942000,7129,0.3,false
183657681,bf,btceur,1517532942000,7148,0.3,false
183657619,bf,btceur,1517532942000,7135,0.3,false
183657642,bf,btceur,1517532942000,7142,0.3,false
183657673,bf,btceur,1517532942000,7142.5,0.1,false
183657677,bf,btceur,1517532942000,7147.4,1,false
183657693,bf,btceur,1517532942000,7133.4,0.45824642,false
183657927,bf,btceur,1517532946000,7147,0.0419,true
183658078,bf,btceur,1517532950000,7141.2896978,0.6,false
183658877,bf,btceur,1517532995000,7164,0.2,false
183658905,bf,btceur,1517532996000,7153.203708,0.05,true
183658916,bf,btceur,1517532996000,7163.7,0.02374617,false
183658960,bf,btceur,1517532997000,7163.7,0.06138438,false
183659248,bf,btceur,1517533008000,7165.4375574,0.05,true
183659675,bf,btceur,1517533028000,7156.4021,0.51426945,true
183660122,bf,btceur,1517533056000,7121.6,0.1,true
183660245,bf,btceur,1517533063000,7116.6,0.1,true
183660582,bf,btceur,1517533081000,7119.4,0.18325978,true
183660702,bf,btceur,1517533089000,7119.3007528,1,false
183660761,bf,btceur,1517533091000,7117.221798,0.02,false
183660806,bf,btceur,1517533092000,7119.220793,1,false
183660853,bf,btceur,1517533104000,7119.3,0.1,true
183660887,bf,btceur,1517533104000,7119.3,0.17899856,true
183660855,bf,btceur,1517533104000,7119.3,0.01776166,true
183661576,bf,btceur,1517533145000,7136,0.02333955,false
183661653,bf,btceur,1517533150000,7133,0.02492762,true
183661661,bf,btceur,1517533150000,7133,0.002,true
183661663,bf,btceur,1517533151000,7133,0.02,true
183661670,bf,btceur,1517533151000,7133,0.002,true
183661676,bf,btceur,1517533152000,7133,0.002,true
183661685,bf,btceur,1517533152000,7133,0.002,true
183661688,bf,btceur,1517533152000,7133,0.107,true
183661690,bf,btceur,1517533152000,7133,0.04007238,true
183661716,bf,btceur,1517533154000,7130.015366,1.3,true
183661895,bf,btceur,1517533172000,7121,0.3,true
183661988,bf,btceur,1517533179000,7120.42019,0.38480969,true
183661986,bf,btceur,1517533179000,7120.5001498,0.22,true
183662109,bf,btceur,1517533186000,7125.1378182,0.0107,false
183663831,bf,btceur,1517533299000,7116.4222,0.00259385,true
183666356,bf,btceur,1517533356000,7108.42622,0.040733,true
183666684,bf,btceur,1517533366000,7108.42622,0.038749,true
183666705,bf,btceur,1517533367000,7108.42622,0.015775,true
183667408,bf,btceur,1517533398000,7109.9454562,0.015775,true
183667405,bf,btceur,1517533398000,7109.9454562,0.133397,true
183667516,bf,btceur,1517533403000,7109,0.3,true
183667727,bf,btceur,1517533412000,7108.42622,0.60992469,true
183671687,bf,btceur,1517533590000,7107.4667024,0.188141,true
183671719,bf,btceur,1517533592000,7107.4667024,0.5,true
183672035,bf,btceur,1517533604000,7107.4667024,0.0017632,true
183673080,bf,btceur,1517533662000,7107.4667024,0.033327,true
183673121,bf,btceur,1517533663000,7107.4667024,0.007251,true
183674551,bf,btceur,1517533719000,7107.4667024,0.2,true
183674653,bf,btceur,1517533720000,7100,0.01,true
183674649,bf,btceur,1517533720000,7100,0.01,true
183674651,bf,btceur,1517533720000,7100,0.0140636,true
183674885,bf,btceur,1517533724000,7088.8,0.0031,true
183674955,bf,btceur,1517533725000,7083.8,0.1,true
