ID,MTS,AMOUNT,PRICE
264415867,1530548425319,-187.0,1.959e-05
264415657,1530548415701,-56.43476668,1.955e-05
264415650,1530548415456,-164.0,1.955e-05
264415543,1530548409575,-203.0,1.959e-05
264415356,1530548387606,-224.0,1.958e-05
264415291,1530548377630,177.0,1.958e-05
264415083,1530548361578,207.0,1.956e-05
264415068,1530548354655,212.0,1.956e-05
264414902,1530548327905,-223.0,1.957e-05
264414871,1530548322938,-13366.0,1.955e-05
264414815,1530548315003,208.0,1.958e-05
264414738,1530548303982,-82.0,1.955e-05
264414734,1530548303719,-2.0,1.955e-05
264414733,1530548303717,-162.0,1.957e-05
264414603,1530548291587,-209.5189819,1.955e-05
264414596,1530548289885,-217.0,1.957e-05
264414532,1530548267990,-164.0,1.955e-05
264414526,1530548266250,175.0,1.956e-05
264414494,1530548261250,-142.0,1.956e-05
264414418,1530548244733,129.0,1.946e-05
264414342,1530548234351,137.0,1.947e-05
264414216,1530548206632,128.0,1.948e-05
264414195,1530548201923,-150.0,1.948e-05
264414165,1530548189664,-135.0,1.95e-05
264414104,1530548172977,112.0,1.949e-05
264414003,1530548151722,-171.0,1.951e-05
264413946,1530548142467,173.0,1.951e-05
264413675,1530548117824,182.0,1.949e-05
264413639,1530548111522,-138.0,1.95e-05
264413537,1530548087895,240.0,1.944e-05
264413458,1530548081975,250.0,1.944e-05
264413417,1530548066859,235.0,1.943e-05
264413369,1530548050903,-189.0,1.943e-05
264413303,1530548032988,-107.0,1.943e-05
264413255,1530548021111,-137.0,1.943e-05
264413139,1530547996055,-126.0,1.943e-05
264413105,1530547991073,126.0,1.943e-05
264412970,1530547972100,235.0,1.944e-05
264412928,1530547964060,222.0,1.944e-05
264412680,1530547937140,204.0,1.947e-05
264412659,1530547932105,-254.0,1.946e-05
264412550,1530547906295,-124.0,1.945e-05
264412537,1530547902355,-129.0,1.944e-05
264412495,1530547888423,144.0,1.946e-05
264412439,1530547874371,-124.0,1.946e-05
264412288,1530547848705,215.0,1.946e-05
264412247,1530547836562,-166.0,1.946e-05
264412200,1530547830568,-212.0,1.948e-05
264412005,1530547810840,200.0,1.948e-05
264411847,1530547790887,-163.0,1.95e-05
264411671,1530547771786,153.0,1.95e-05
264411630,1530547762784,-191.0,1.948e-05
264411591,1530547750827,-140.0,1.948e-05
264411488,1530547732147,200.0,1.947e-05
264411215,1530547722060,203.0,1.947e-05
264411088,1530547704124,226.0,1.945e-05
264410995,1530547692083,228.0,1.945e-05
