ID,MTS,AMOUNT,PRICE
264865376,1530648803257,-0.003,6611.0
264865362,1530648795446,0.0819,6611.1
264865343,1530648786072,0.0219,6611.1
264865342,1530648786071,0.03,6611.1
264865341,1530648786069,0.03,6611.1
264865316,1530648782335,-0.01646086,6611.2
264865315,1530648782332,-0.015,6611.9
264865296,1530648781434,-0.005,6611.9
264865290,1530648780050,-0.018,6612.0
264865273,1530648776248,-5.0,6614.0
264865272,1530648776245,-0.147989,6614.2
264865271,1530648776242,-0.002,6615.0
264865270,1530648776238,-0.03,6615.4
264865269,1530648776235,-0.05545446,6615.8
264865268,1530648773523,-0.005,6615.8
264865261,1530648769415,-0.00531538,6615.8
264865260,1530648769412,-0.00468462,6616.5
264865255,1530648766322,0.00377778,6616.6
264865244,1530648758916,-0.18133051,6617.7
264865243,1530648758914,-0.02927468,6617.7
264865209,1530648755788,-0.0811,6617.7
264865207,1530648752370,-0.01571671,6617.7
264865204,1530648751714,0.02,6617.8
264865203,1530648749737,-0.125,6617.7
264865185,1530648742835,-0.03,6617.7
264865173,1530648739854,0.005,6617.8
264865161,1530648735082,0.00407276,6617.8
264865154,1530648732698,-0.03,6619.8
264865151,1530648732278,-0.002,6620.0
264865150,1530648732276,-0.16335942,6620.0
264865149,1530648732274,-0.07946511,6620.00850098
264865146,1530648732029,-0.36734413,6620.5
264865145,1530648732027,-0.00265587,6620.55103568
264865142,1530648731315,-0.00265576,6620.91272549
264865140,1530648731202,0.31314593,6621.0
264865135,1530648729603,-0.03,6621.0
264865134,1530648729600,-0.024,6621.4
264865133,1530648729596,-0.10113435,6621.4
264865122,1530648724446,-0.04928822,6621.4
264865121,1530648724443,-0.03317271,6621.4
264865120,1530648723869,-0.00666014,6621.4
264865113,1530648719393,0.05119699,6621.5
264865112,1530648717572,0.33257823,6621.5
264865105,1530648708461,1.5505,6621.5
264865104,1530648708458,1.0,6621.5
264865103,1530648708457,0.37,6621.5
264865102,1530648708456,0.04,6621.5
264865101,1530648708454,0.04,6621.5
264865094,1530648703372,-0.02485433,6621.4
264865062,1530648690561,-0.09892478,6621.4
264865061,1530648690559,-0.40159737,6621.5
264865056,1530648688524,0.1,6621.6
264865053,1530648687801,0.04,6621.6
264865031,1530648685010,-0.355144,6621.5
264865017,1530648682950,-0.36858558,6623.2
264865016,1530648682517,-0.04738265,6623.2
264865015,1530648682435,-0.25652705,6623.2
264865014,1530648682144,-0.24,6623.2
264865013,1530648682103,-0.21561079,6623.2
264865012,1530648682043,-0.04689231,6623.2
264865011,1530648681908,-0.02,6623.2
264865009,1530648681643,-0.02939039,6623.2
264865008,1530648681478,-0.025723,6623.2
264865007,1530648681366,-0.1261628,6623.2
264864996,1530648676769,-0.02,6623.2
264864992,1530648674511,0.2264732,6623.3
264864983,1530648672288,-0.02,6623.2
264864979,1530648670757,-0.03,6623.7
264864978,1530648670755,-0.06449829,6623.7
264864977,1530648670159,-3.0,6623.9
264864934,1530648655051,0.75,6623.9356118
264864932,1530648654886,-0.01933793,6623.9
264864931,1530648654853,-0.2,6623.9
264864930,1530648653963,-0.02,6623.9
264864897,1530648648370,-0.002,6623.9
264864895,1530648646450,2.0,6623.9356118
264864892,1530648645954,-0.01208,6623.9
264864888,1530648645114,-0.01208,6623.9
264864882,1530648641924,-0.01990759,6623.9
264864878,1530648638713,0.5,6623.9356118
264864875,1530648635824,-0.02402742,6623.9
264864873,1530648635373,-0.17165995,6623.9
264864858,1530648630949,-0.02774,6623.9
264864829,1530648624742,0.1566915,6624.0
264864828,1530648624740,0.5,6624.0
264864827,1530648624737,0.26518309,6624.0
264864826,1530648624734,2.5,6624.0
264864825,1530648624731,0.37,6624.0
264864824,1530648624729,0.37,6624.0
264864823,1530648624727,0.37,6624.0
264864822,1530648624724,0.37,6624.0
264864821,1530648624722,0.37,6624.0
264864820,1530648624720,0.37,6624.0
264864819,1530648624718,0.37,6624.0
264864818,1530648624716,0.37,6624.0
264864817,1530648624713,0.37,6624.0
264864816,1530648624711,0.37,6624.0
264864815,1530648624709,0.37500315,6624.0
264864814,1530648624706,2.0,6624.0
264864813,1530648624704,0.003,6624.0
264864812,1530648624701,0.50012226,6624.0
264864810,1530648624320,-0.2,6623.9
264864781,1530648621702,-0.03603779,6623.9
264864780,1530648621599,-0.27007983,6623.9
264864779,1530648621045,-0.0548762,6623.9
264864778,1530648621026,0.31158094,6624.0
264864777,1530648621023,0.32302934,6624.0
264864776,1530648621019,0.37933572,6624.0
264864775,1530648621015,1.67342083,6624.0
264864774,1530648621012,0.19,6624.0
264864773,1530648621009,0.00950979,6624.0
264864772,1530648621005,0.00359667,6624.0
264864771,1530648621002,0.60952671,6624.0
264864766,1530648620829,-0.3741646,6623.9
264864756,1530648619337,0.0354945,6624.0
264864733,1530648618606,-0.0811,6623.9
264864730,1530648618205,0.01615591,6624.0
264864726,1530648618195,0.0363419,6624.0
264864722,1530648618071,0.00531632,6624.0
264864713,1530648617979,0.00531632,6624.0
264864710,1530648617917,0.00531632,6624.0
264864700,1530648617822,0.00531632,6624.0
264864686,1530648617429,0.03634395,6624.0
264864685,1530648617418,0.03634395,6624.0
264864668,1530648616580,1.0,6624.0
264864666,1530648615429,-0.04129657,6623.9
264864664,1530648613971,-0.01965,6623.9
264864656,1530648613412,-0.0811,6623.9
264864617,1530648602483,0.10350077,6624.0
264864615,1530648602317,0.1,6624.0
264864613,1530648602195,0.05159652,6624.0
264864609,1530648601302,-2.263,6623.9
264864602,1530648598803,0.025,6624.0
264864599,1530648597480,0.42843051,6624.0
264864598,1530648597477,0.00423631,6624.0
264864597,1530648597474,0.56733318,6624.0
264864548,1530648590776,0.00265766,6624.0
264864533,1530648590428,0.03631119,6624.0
264864531,1530648590407,0.03654928,6624.0
264864528,1530648590377,0.00265666,6624.0
264864524,1530648590366,0.00265666,6624.0
264864503,1530648589683,0.14735261,6625.0
264864502,1530648589681,0.01,6625.0
264864501,1530648589679,0.00507073,6624.0
264864500,1530648589676,0.05361954,6624.0
264864492,1530648587705,0.21380884,6624.0
264864490,1530648587700,0.00619116,6624.0
264864481,1530648586623,0.06224849,6624.0
264864480,1530648586620,0.00775151,6624.0
264864443,1530648583838,0.42411953,6624.9
264864440,1530648583804,0.03653897,6624.9
264864435,1530648583799,0.270381,6624.9
264864432,1530648583794,0.15336636,6624.0
264864429,1530648583765,0.02650833,6624.0
264864428,1530648583763,0.01003064,6624.0
264864379,1530648582782,0.05,6624.0
264864378,1530648582642,0.0364065,6624.0
264864377,1530648582632,0.0364065,6624.0
264864366,1530648581473,0.50089626,6624.0
264864365,1530648581471,0.93781428,6624.0
264864362,1530648581384,0.246732,6624.0
264864361,1530648581382,0.50653109,6624.0
264864360,1530648581379,0.24673691,6624.0
264864339,1530648579583,0.289,6624.0
264864334,1530648579319,0.05,6624.0
264864323,1530648578774,0.035,6624.0
264864319,1530648578655,0.15147572,6624.0
264864315,1530648578438,0.07573786,6624.0
264864314,1530648578428,0.07573786,6624.0
264864309,1530648578356,0.07573786,6624.0
264864306,1530648578271,0.00057379,6624.0
264864305,1530648578269,0.003,6624.0
264864304,1530648578267,0.002,6623.2
264864303,1530648578264,0.002,6623.2
264864260,1530648577282,0.26037391,6621.4
264864259,1530648577278,0.05,6621.3
264864258,1530648577275,0.003,6620.9
264864257,1530648577269,0.00362609,6620.6
264864250,1530648577209,0.90252928,6620.0
264864248,1530648577197,0.05295314,6620.0
264864244,1530648577166,0.02651758,6620.0
264864188,1530648576711,0.018,6620.0
264864154,1530648576580,0.02946853,6619.6
264864152,1530648576578,0.00689469,6619.6
264864144,1530648576557,0.03636322,6619.6
264864080,1530648573776,-0.00657191,6619.5
264864076,1530648570183,0.02435445,6619.6
264864075,1530648569084,0.00238764,6619.6
264864064,1530648567419,0.25941352,6619.0
264864063,1530648567418,0.25941352,6619.0
264864062,1530648567416,0.25941352,6619.0
264864061,1530648567414,0.25941352,6619.0
264864060,1530648567413,0.26292178,6619.0
264864059,1530648567069,0.82104119,6619.0
264864058,1530648567067,1.00272075,6618.2
264864057,1530648567066,0.83941565,6618.2
264864056,1530648567063,0.07703528,6618.2
264864007,1530648553844,0.02296472,6618.2
264864006,1530648553842,0.00611993,6618.2
264864004,1530648553293,0.03642964,6618.2
264863999,1530648553231,0.01002,6618.2
264863973,1530648551949,0.03643107,6618.2
264863972,1530648551938,0.03643107,6618.2
264863924,1530648550994,2.22883879,6618.2
264863923,1530648550992,0.02,6618.2
264863922,1530648550989,1.0,6618.2
264863921,1530648550986,1.75116121,6618.2
264863919,1530648549982,0.24883879,6618.2
264863918,1530648549978,1.18,6618.2
264863917,1530648549975,3.57116121,6618.2
264863909,1530648548598,0.70458648,6618.2
264863908,1530648548595,0.25,6618.2
264863907,1530648548592,1.2,6618.2
264863906,1530648548590,0.236,6618.2
264863905,1530648548588,2.5,6618.2
264863904,1530648548585,0.10941352,6618.2
264863903,1530648547288,-0.0811,6618.1
264863895,1530648541007,0.1,6618.2
264863893,1530648540340,-0.75,6618.1
264863884,1530648531942,0.50703459,6619.5
264863883,1530648531937,1.08396297,6619.0
264863882,1530648531933,0.13713326,6618.7
264863881,1530648531931,0.21658224,6618.2
264863876,1530648528932,-0.038179,6618.1
264863875,1530648528411,0.0868,6618.2
264863863,1530648525147,2.68082971,6618.7
264863862,1530648525144,1.51,6618.45328356
264863860,1530648525138,0.00294563,6618.2
264863859,1530648525136,0.80622466,6618.2
264863851,1530648522141,-0.44592515,6618.1
264863850,1530648522139,-0.25,6618.1
264863849,1530648522137,-1.2255,6618.1
264863848,1530648521369,1.998,6618.2
264863847,1530648521366,0.002,6618.2
264863843,1530648519571,1.79832127,6617.0
264863842,1530648519225,1.15764913,6617.0
264863841,1530648519222,1.82367132,6616.1
264863840,1530648519220,0.01867955,6616.1
264863827,1530648514629,0.18313752,6615.0
264863826,1530648514627,0.37,6615.0
264863825,1530648514617,0.37,6615.0
264863824,1530648514596,0.37,6615.0
264863823,1530648514591,0.37,6615.0
264863822,1530648514589,0.09343124,6615.0
264863821,1530648514587,0.27656876,6615.0
264863820,1530648514585,0.37,6615.0
264863819,1530648514472,0.37,6615.0
264863818,1530648514451,0.37,6615.0
264863817,1530648514412,0.37,6615.0
264863816,1530648514411,0.83364979,6614.4
264863811,1530648512544,0.0819,6614.4
264863803,1530648510586,0.00451595,6614.4
264863801,1530648509856,0.0819,6614.4
264863800,1530648509392,1.75270938,6614.3
264863767,1530648485216,0.0279697,6614.3
264863743,1530648471815,0.038,6614.3
264863736,1530648467883,-0.0811,6614.2
264863649,1530648424148,-0.112828,6614.2
