ID,MTS,AMOUNT,PRICE
264864944,1530648663319,368.766,9.002
264864941,1530648661962,75.0,9.002
264864940,1530648661429,39.23419383,9.002
264864938,1530648660896,121.34833081,9.002
264864937,1530648660333,499.8334,9.002
264864922,1530648649844,150.0,9.0012
264864751,1530648618932,-2.09,9.0011
264864750,1530648618931,-2.8,9.0011
264864749,1530648618924,-2.36,9.0011
264864748,1530648618922,-2.75,9.0011
264864747,1530648618921,-2.59,9.0011
264864640,1530648609810,170.35045571,9.0033
264864639,1530648609808,41.611,9.0014
264864638,1530648609806,8.0,9.0013
264864628,1530648605791,6.43864304,9.0033
264864627,1530648605790,8.0,9.0032
264864624,1530648605574,-26.3372,9.0011
264864611,1530648601597,-2.22,9.0032
264864610,1530648601444,-80.0,9.0032
264864607,1530648600221,-29.391,9.0051
264864606,1530648600170,-29.391,9.0053
264864605,1530648600108,-80.0,9.0053
264864593,1530648597180,-276.51355667,9.009
264864592,1530648597178,-34.7847268,9.0091
264864591,1530648597176,-812.3608,9.0092
264864580,1530648594140,674.60254882,9.01
264864579,1530648594137,8.0,9.0099
264864578,1530648594133,340.1243,9.0094
264864575,1530648593629,159.8757,9.0094
264864559,1530648591206,1.84021342,9.01
264864558,1530648591203,14.0,9.01
264864557,1530648591199,3.0,9.009
264864556,1530648591193,3.0,9.0086
264864555,1530648591187,8.0,9.0074
264864554,1530648591184,120.15978658,9.007
264864550,1530648590967,200.0,9.007
264864382,1530648583101,481.36,9.007
264864380,1530648582936,11.97259066,9.007
264864352,1530648580195,241.20156851,9.001
264864348,1530648579957,9.8,9.001
264864331,1530648579207,1748.99843149,9.001
264864330,1530648579204,328.17914406,9.0
264864328,1530648579082,519.39965646,9.0
264864327,1530648579077,288.17533087,8.999
264864324,1530648578781,29.998948,8.999
264864307,1530648578312,82.92606883,8.999
264864283,1530648577948,570.27,8.999
264864279,1530648577896,29.998948,8.999
264864270,1530648577732,582.9885446,8.999
264864264,1530648577372,29.998948,8.999
264864263,1530648577312,115.17331182,8.999
264864197,1530648576775,29.998948,8.999
264864175,1530648576672,126.34143484,8.999
264864099,1530648575172,614.12951704,8.999
264864098,1530648575169,1385.87048296,8.999
264864089,1530648574420,4.0,8.999
264864078,1530648572745,610.12951704,8.999
264864067,1530648567537,-5.230125,8.9989
264864047,1530648562036,1243.84570951,8.998
264864041,1530648561901,498.9443,8.998
264864039,1530648561771,5.5,8.998
264864036,1530648559187,40.0,8.998
264864035,1530648558881,211.70999049,8.998
264864034,1530648558878,50.57050951,8.99748601
264864030,1530648557822,212.1113,8.994
264864024,1530648556826,8.57,8.994
264864021,1530648556284,2.14,8.994
264864020,1530648555965,4.79,8.994
264864019,1530648555945,2.47,8.994
264864018,1530648555884,450.2501,8.994
264864016,1530648555342,900.5003,8.994
264864014,1530648555034,20.0133,8.994
264864013,1530648554829,399.155,8.994
264863988,1530648552321,34.7847268,8.9938
264863839,1530648518793,200.17058975,8.99
264863832,1530648515887,-17.0,8.9899
264863831,1530648515885,-8.0,8.9899
264863805,1530648511473,119.82941025,8.99
264863799,1530648509192,100.0,8.99
264863795,1530648507263,-15.43511,8.9881
264863794,1530648507260,-34.56489,8.989
264863771,1530648489577,-80.0,8.9906
264863770,1530648489574,-500.0,8.9906
264863766,1530648484640,1500.0,8.99
264863765,1530648483908,-500.0,8.9906
264863732,1530648465634,11.1271218,8.988
264863731,1530648465249,2.49111223,8.9887
264863730,1530648465243,8.6340908,8.988
264863718,1530648454689,32.70042323,8.984
264863714,1530648454042,11.1271218,8.984
264863713,1530648453946,-1029.46657734,8.984
264863712,1530648453943,-500.0,8.9842
264863711,1530648453941,-389.30087763,8.9843
264863710,1530648453939,-29.405,8.985
264863709,1530648453936,-8.0,8.9851
264863681,1530648438178,42.0,8.9896
264863680,1530648438175,8.0,8.9861
264863676,1530648436525,220.0,8.9843
264863673,1530648434935,-675.29507262,8.9841
264863672,1530648434933,-250.0,8.9842
