,Unnamed: 0,id,price,amount,sell,date,time
0,0,183601815,7349.6,0.004568,False,2018-02-02,02:00:08
1,1,183601825,7354.68045,0.01,True,2018-02-02,02:00:09
2,2,183601823,7354.68045,0.004568,True,2018-02-02,02:00:09
3,3,183601833,7354.6,0.10239467,False,2018-02-02,02:00:10
4,4,183601904,7343.4075,0.08657999999999999,False,2018-02-02,02:00:26
5,5,183601906,7343.80725,0.20492,False,2018-02-02,02:00:26
6,6,183602055,7356.0,0.3,False,2018-02-02,02:00:38
7,7,183602057,7357.9,0.08800745,False,2018-02-02,02:00:38
8,8,183602052,7355.8,0.1,False,2018-02-02,02:00:38
9,9,183602064,7343.16765,0.08800745,False,2018-02-02,02:00:39
10,10,183602333,7352.28195,0.002,True,2018-02-02,02:01:15
11,11,183602610,7351.32020012,0.3,True,2018-02-02,02:01:55
12,12,183602612,7351.32020012,0.3,True,2018-02-02,02:01:55
13,13,183602618,7348.32170106,0.3,True,2018-02-02,02:01:55
14,14,183602629,7339.32620388,0.3,True,2018-02-02,02:01:55
15,15,183602624,7344.32370231,0.3,True,2018-02-02,02:01:55
16,16,183602627,7339.82595372,0.1,True,2018-02-02,02:01:55
17,17,183602676,7338.854490000002,0.0048853,True,2018-02-02,02:02:00
18,18,183602733,7338.9344,0.07,False,2018-02-02,02:02:07
19,19,183602739,7340.37278,0.20257907,False,2018-02-02,02:02:07
20,20,183602735,7339.653590000001,0.4,False,2018-02-02,02:02:07
21,21,183602731,7338.9344,0.02128686,False,2018-02-02,02:02:07
22,22,183602737,7339.653590000001,0.6,False,2018-02-02,02:02:07
23,23,183602772,7361.9,0.59991199,False,2018-02-02,02:02:11
24,24,183602835,7339.9,0.17195274,True,2018-02-02,02:02:19
25,25,183602844,7339.9,0.42,True,2018-02-02,02:02:21
26,26,183602895,7339.89332,0.24144869,False,2018-02-02,02:02:36
27,27,183603483,7334.7,1.0,True,2018-02-02,02:04:31
28,28,183604043,7311.765,0.59195274,True,2018-02-02,02:05:02
29,29,183604261,7300.0,0.01,True,2018-02-02,02:05:15
30,30,183604272,7297.7,0.1,True,2018-02-02,02:05:16
31,31,183604431,7296.5821,0.01519059,False,2018-02-02,02:05:24
32,32,183604435,7292.1,0.5,True,2018-02-02,02:05:24
33,33,183606831,7271.81,0.01283274,True,2018-02-02,02:07:10
34,34,183607192,7271.81,0.6,True,2018-02-02,02:07:36
35,35,183607716,7251.9,0.01,True,2018-02-02,02:08:05
36,36,183607743,7251.9,0.0107854,True,2018-02-02,02:08:05
37,37,183607860,7251.5,0.13526315,True,2018-02-02,02:08:10
38,38,183607846,7251.4,0.28830171,True,2018-02-02,02:08:10
39,39,183607841,7251.4,0.07630981,True,2018-02-02,02:08:10
40,40,183607843,7251.4,0.07933993,True,2018-02-02,02:08:10
41,41,183608191,7249.0,0.4,False,2018-02-02,02:08:41
42,42,183608405,7268.5,0.1,False,2018-02-02,02:08:48
43,43,183608407,7269.0,0.3,False,2018-02-02,02:08:49
44,44,183608734,7279.8,0.1,False,2018-02-02,02:09:01
45,45,183608736,7280.0,0.29626701,False,2018-02-02,02:09:01
46,46,183608846,7290.0,0.6,False,2018-02-02,02:09:04
47,47,183608902,7287.791999999998,0.060039999999999996,True,2018-02-02,02:09:06
48,48,183608985,7295.0,0.3,False,2018-02-02,02:09:09
49,49,183608994,7298.0,0.3,False,2018-02-02,02:09:09
50,50,183610102,7251.2,0.6,True,2018-02-02,02:10:11
51,51,183610141,7250.2343,0.00200401,False,2018-02-02,02:10:22
52,52,183610415,7238.0,0.1,True,2018-02-02,02:10:28
53,53,183610413,7238.0,0.1281655,True,2018-02-02,02:10:28
54,54,183610538,7242.0,0.01,True,2018-02-02,02:10:34
55,55,183610911,7238.0,0.07183450000000001,True,2018-02-02,02:10:50
56,56,183611021,7237.0,0.09051803,True,2018-02-02,02:10:55
57,57,183611023,7237.0,0.01001,True,2018-02-02,02:10:55
58,58,183611319,7241.2,0.9,True,2018-02-02,02:11:17
59,59,183611292,7241.2,0.1,True,2018-02-02,02:11:17
60,60,183611721,7249.0,0.15451822,True,2018-02-02,02:11:31
61,61,183611717,7253.0,0.4,True,2018-02-02,02:11:31
62,62,183611792,7249.0,0.04048092,True,2018-02-02,02:11:34
63,63,183611802,7249.0,0.06387040000000001,True,2018-02-02,02:11:35
64,64,183611799,7249.0,0.04113046,True,2018-02-02,02:11:35
65,65,183612006,7253.0,0.01369416,True,2018-02-02,02:11:45
66,66,183612011,7253.0,0.05421,True,2018-02-02,02:11:46
67,67,183612033,7253.0,0.33209584,True,2018-02-02,02:11:48
68,68,183612050,7249.0,0.29710802,True,2018-02-02,02:11:50
69,69,183612056,7249.0,0.01006978,True,2018-02-02,02:11:50
70,70,183612061,7249.0,0.00416407,True,2018-02-02,02:11:51
71,71,183612101,7249.0,0.03914774,True,2018-02-02,02:11:52
72,72,183612271,7248.0,0.4,True,2018-02-02,02:12:15
73,73,183612509,7244.40087,1.0,False,2018-02-02,02:12:26
74,74,183612563,7243.12231,0.01084665,False,2018-02-02,02:12:33
75,75,183612559,7242.40312,0.2,False,2018-02-02,02:12:33
76,76,183612557,7242.2433,0.08824,False,2018-02-02,02:12:33
77,77,183612549,7241.923659999998,0.4,False,2018-02-02,02:12:33
78,78,183612555,7242.2433,0.2,False,2018-02-02,02:12:33
79,79,183612561,7242.962490000001,0.004,False,2018-02-02,02:12:33
80,80,183612551,7242.163390000002,0.03,False,2018-02-02,02:12:33
81,81,183612553,7242.2433,0.06691335,False,2018-02-02,02:12:33
82,82,183612591,7243.12231,0.58915335,False,2018-02-02,02:12:35
83,83,183612583,7241.4442,0.14815,False,2018-02-02,02:12:35
84,84,183612589,7242.2433,0.2,False,2018-02-02,02:12:35
85,85,183612593,7244.8004200000005,0.4,False,2018-02-02,02:12:35
86,86,183612587,7242.2433,0.08824,False,2018-02-02,02:12:35
87,87,183612585,7241.923659999998,0.6,False,2018-02-02,02:12:35
88,88,183612595,7245.4397,0.04403532,False,2018-02-02,02:12:35
89,89,183613454,7240.0,0.36534825,False,2018-02-02,02:13:48
90,90,183614116,7231.855,0.01361965,True,2018-02-02,02:14:32
91,91,183614627,7212.0,0.3,True,2018-02-02,02:15:10
92,92,183614620,7215.8,1.0,True,2018-02-02,02:15:10
93,93,183614759,7211.9,0.08434,True,2018-02-02,02:15:13
94,94,183614754,7211.8775,0.08702197,False,2018-02-02,02:15:13
95,95,183615212,7206.92308,1.0,False,2018-02-02,02:15:34
96,96,183615469,7211.957409999999,0.06928511,False,2018-02-02,02:15:45
97,97,183615710,7210.2,0.51974505,True,2018-02-02,02:16:04
98,98,183615793,7210.2,0.01012661,True,2018-02-02,02:16:07
99,99,183616007,7224.0,0.1,False,2018-02-02,02:16:19
100,100,183616058,7204.0,0.3,True,2018-02-02,02:16:20
101,101,183616399,7219.8685,0.08216419999999999,True,2018-02-02,02:16:49
102,102,183616666,7228.0,0.4,False,2018-02-02,02:17:09
103,103,183616662,7227.5,0.58638035,False,2018-02-02,02:17:09
104,104,183616738,7232.0,0.4,False,2018-02-02,02:17:11
105,105,183616857,7236.0,0.4,False,2018-02-02,02:17:15
106,106,183618058,7245.6,0.56680533,True,2018-02-02,02:18:08
107,107,183618057,7245.5995200000025,0.03319467,False,2018-02-02,02:18:08
108,108,183618071,7232.0,0.4,True,2018-02-02,02:18:08
109,109,183618313,7239.846,0.01259,False,2018-02-02,02:18:17
110,110,183618420,7232.0,0.3,True,2018-02-02,02:18:29
111,111,183618453,7229.9,0.1,True,2018-02-02,02:18:31
112,112,183618485,7229.0,0.1,True,2018-02-02,02:18:33
113,113,183618514,7229.0,0.041589,True,2018-02-02,02:18:34
114,114,183618539,7229.0,0.13416633,True,2018-02-02,02:18:35
115,115,183618535,7229.0,0.02424467,True,2018-02-02,02:18:35
116,116,183618550,7225.0,0.19699999999999998,True,2018-02-02,02:18:36
117,117,183618558,7225.0,0.06799241,True,2018-02-02,02:18:37
118,118,183618587,7225.0,0.13500759,True,2018-02-02,02:18:38
119,119,183619636,7226.0,0.14225517,True,2018-02-02,02:20:08
120,120,183619675,7226.0,0.25774483,True,2018-02-02,02:20:10
121,121,183619697,7223.9,0.64708864,True,2018-02-02,02:20:11
122,122,183619694,7223.9,0.23644981,True,2018-02-02,02:20:11
123,123,183619719,7223.9,0.11646155,True,2018-02-02,02:20:12
124,124,183620023,7222.5,0.1,True,2018-02-02,02:20:39
125,125,183620121,7232.0,0.4,False,2018-02-02,02:20:45
126,126,183620111,7230.2,0.59996681,False,2018-02-02,02:20:45
127,127,183620139,7217.1,0.09,True,2018-02-02,02:20:46
128,128,183620178,7217.1,0.51,True,2018-02-02,02:20:50
129,129,183620578,7210.0,0.1,True,2018-02-02,02:21:21
130,130,183621691,7241.0,0.02,True,2018-02-02,02:23:03
131,131,183621698,7241.0,0.04002,True,2018-02-02,02:23:03
132,132,183621705,7241.0,0.19998,True,2018-02-02,02:23:03
133,133,183621741,7236.9,0.7,True,2018-02-02,02:23:06
134,134,183622045,7222.1,0.33392972,True,2018-02-02,02:23:34
135,135,183623167,7203.966409999999,1.0,False,2018-02-02,02:25:09
136,136,183623343,7202.2883,0.01824981,False,2018-02-02,02:25:13
137,137,183623466,7200.0,0.01,True,2018-02-02,02:25:18
138,138,183623811,7196.374959999999,0.0098,False,2018-02-02,02:25:30
139,139,183623809,7196.374959999999,0.004,False,2018-02-02,02:25:30
140,140,183624264,7192.5,0.51253951,False,2018-02-02,02:25:41
141,141,183624382,7175.0,0.1,True,2018-02-02,02:25:52
142,142,183624330,7179.593859999999,0.0089,True,2018-02-02,02:25:52
143,143,183625672,7152.58428,0.00801603,False,2018-02-02,02:26:26
144,144,183625718,7152.66419,0.002,False,2018-02-02,02:26:27
145,145,183625764,7150.0,0.05,True,2018-02-02,02:26:28
146,146,183625772,7146.7,1.145,True,2018-02-02,02:26:28
147,147,183626049,7144.9,0.005338,True,2018-02-02,02:26:43
148,148,183626051,7144.9,0.37,True,2018-02-02,02:26:43
149,149,183626053,7144.9,0.13720151,True,2018-02-02,02:26:43
150,150,183626716,7147.0,0.4,False,2018-02-02,02:27:16
151,151,183626712,7146.0,0.4,False,2018-02-02,02:27:16
152,152,183626731,7158.1,0.6,False,2018-02-02,02:27:16
153,153,183626724,7155.0,0.4,False,2018-02-02,02:27:16
154,154,183626718,7150.0,0.3,False,2018-02-02,02:27:16
155,155,183626729,7158.0,0.3,False,2018-02-02,02:27:16
156,156,183626819,7145.7,0.29168438,True,2018-02-02,02:27:18
157,157,183626822,7145.7,0.17673599999999998,True,2018-02-02,02:27:18
158,158,183626933,7148.7486,0.6,True,2018-02-02,02:27:22
159,159,183626937,7145.5522,1.0,True,2018-02-02,02:27:22
160,160,183626935,7145.5522,0.6,True,2018-02-02,02:27:22
161,161,183626923,7156.020409999999,1.9922,True,2018-02-02,02:27:22
162,162,183626951,7156.020409999999,0.03626376,True,2018-02-02,02:27:22
163,163,183626941,7144.7531,11.53420353,True,2018-02-02,02:27:22
164,164,183626927,7149.7874299999985,0.004,True,2018-02-02,02:27:22
165,165,183626929,7149.62761,0.5,True,2018-02-02,02:27:22
166,166,183626925,7155.9405,0.3,True,2018-02-02,02:27:22
167,167,183626931,7149.5477,0.6,True,2018-02-02,02:27:22
168,168,183626939,7144.8330099999985,1.022242,True,2018-02-02,02:27:22
169,169,183626953,7156.020409999999,0.03924754,True,2018-02-02,02:27:22
170,170,183626965,7145.6,0.5725,False,2018-02-02,02:27:23
171,171,183626954,7150.0,0.13157962,True,2018-02-02,02:27:23
172,172,183626962,7144.8330099999985,0.36540908,True,2018-02-02,02:27:23
173,173,183627061,7158.0,0.3,False,2018-02-02,02:27:35
174,174,183627102,7157.6186099999995,0.01999,True,2018-02-02,02:27:35
175,175,183627095,7163.0,0.4,False,2018-02-02,02:27:35
176,176,183627059,7154.0,0.3,False,2018-02-02,02:27:35
177,177,183627180,7167.0,0.23236534,False,2018-02-02,02:27:36
178,178,183627315,7171.0,0.3,False,2018-02-02,02:27:39
179,179,183627312,7167.0,0.16763466,False,2018-02-02,02:27:39
180,180,183627477,7177.3,0.6,False,2018-02-02,02:27:41
181,181,183627863,7182.7,0.6,True,2018-02-02,02:27:49
182,182,183628227,7204.0,0.3,False,2018-02-02,02:27:59
183,183,183628233,7208.0,0.3,False,2018-02-02,02:27:59
184,184,183628219,7200.0,0.3,False,2018-02-02,02:27:59
185,185,183628239,7210.0,0.6,False,2018-02-02,02:27:59
186,186,183628284,7194.4,0.0323,True,2018-02-02,02:28:01
187,187,183628458,7213.0,0.3,False,2018-02-02,02:28:06
188,188,183628463,7217.0,0.3,False,2018-02-02,02:28:06
189,189,183628730,7204.0,0.02021283,True,2018-02-02,02:28:23
190,190,183628713,7204.0,0.1,True,2018-02-02,02:28:23
191,191,183628874,7206.5,0.04651839,True,2018-02-02,02:28:26
192,192,183628870,7206.5,0.39848755,True,2018-02-02,02:28:26
193,193,183629296,7215.0,0.3,True,2018-02-02,02:28:44
194,194,183629370,7223.0,0.59751877,False,2018-02-02,02:28:47
195,195,183629408,7217.8,0.1,True,2018-02-02,02:28:49
196,196,183629589,7251.0,0.3,False,2018-02-02,02:28:54
197,197,183629578,7242.0,0.2,False,2018-02-02,02:28:54
198,198,183629583,7246.0,0.3,False,2018-02-02,02:28:54
199,199,183629652,7215.8730000000005,0.5,False,2018-02-02,02:28:57
200,200,183629896,7220.0,0.1,True,2018-02-02,02:29:17
201,201,183629860,7220.90733,0.297,False,2018-02-02,02:29:17
202,202,183629933,7220.0,0.00053964,True,2018-02-02,02:29:17
203,203,183629959,7220.0,0.06288875,True,2018-02-02,02:29:19
204,204,183629966,7220.0,0.03657161,True,2018-02-02,02:29:19
205,205,183630050,7214.0,0.002,True,2018-02-02,02:29:24
206,206,183630056,7214.0,0.002,True,2018-02-02,02:29:25
207,207,183630052,7214.0,0.092,True,2018-02-02,02:29:25
208,208,183630058,7214.0,0.20199999999999999,True,2018-02-02,02:29:25
209,209,183630054,7214.0,0.002,True,2018-02-02,02:29:25
210,210,183630166,7209.0,0.3,True,2018-02-02,02:29:30
211,211,183630212,7204.0,0.07785427,True,2018-02-02,02:29:31
212,212,183630216,7204.0,0.02779103,True,2018-02-02,02:29:31
213,213,183630294,7204.0,0.00192146,True,2018-02-02,02:29:35
214,214,183630282,7204.0,0.09043324,True,2018-02-02,02:29:35
215,215,183630289,7204.0,0.002,True,2018-02-02,02:29:35
216,216,183630311,7200.0,0.3,True,2018-02-02,02:29:36
217,217,183630315,7195.0,0.1,True,2018-02-02,02:29:36
218,218,183630318,7194.0,0.3,True,2018-02-02,02:29:36
219,219,183630541,7188.0,0.2,True,2018-02-02,02:29:44
220,220,183630533,7188.0,0.1,True,2018-02-02,02:29:44
221,221,183630602,7182.0,0.16825166,True,2018-02-02,02:29:46
222,222,183630610,7182.0,0.03174834,True,2018-02-02,02:29:47
223,223,183630606,7182.0,0.1,True,2018-02-02,02:29:47
224,224,183630772,7176.0,0.24818539,True,2018-02-02,02:29:50
225,225,183630742,7176.0,0.05181461,True,2018-02-02,02:29:50
226,226,183631158,7167.7,0.1,True,2018-02-02,02:30:10
227,227,183631953,7175.918000000002,0.004,True,2018-02-02,02:30:35
228,228,183631932,7165.5297,0.0194,True,2018-02-02,02:30:35
229,229,183631930,7165.5297,0.003,True,2018-02-02,02:30:35
230,230,183632579,7201.0,0.3,False,2018-02-02,02:31:04
231,231,183632826,7206.0,0.3,False,2018-02-02,02:31:12
232,232,183632829,7213.0,0.4,False,2018-02-02,02:31:12
233,233,183633234,7193.3,0.1,True,2018-02-02,02:31:25
234,234,183634908,7179.670401800001,0.014677899999999999,True,2018-02-02,02:32:48
235,235,183636539,7172.4740198,5.05,False,2018-02-02,02:34:07
236,236,183636543,7172.4740198,0.004,False,2018-02-02,02:34:07
237,237,183636535,7172.4740198,0.72696465,False,2018-02-02,02:34:07
238,238,183636531,7172.4740198,0.4,False,2018-02-02,02:34:07
239,239,183636541,7172.4740198,0.2,False,2018-02-02,02:34:07
240,240,183636545,7172.4740198,0.00285666,False,2018-02-02,02:34:07
241,241,183636549,7173.193658,0.07807869,False,2018-02-02,02:34:07
242,242,183636533,7172.4740198,1.2953,False,2018-02-02,02:34:07
243,243,183636537,7172.4740198,1.0,False,2018-02-02,02:34:07
244,244,183636547,7172.4740198,2.49,False,2018-02-02,02:34:07
245,245,183636809,7170.5549846,2.4023,False,2018-02-02,02:34:20
246,246,183636807,7170.4750248,0.5,False,2018-02-02,02:34:20
247,247,183636873,7170.7,2.47,True,2018-02-02,02:34:34
248,248,183636877,7170.7,0.011170000000000001,True,2018-02-02,02:34:34
249,249,183636875,7170.7,0.01980495,True,2018-02-02,02:34:34
250,250,183636905,7170.7,0.3,True,2018-02-02,02:34:35
251,251,183636929,7170.7,0.14675,True,2018-02-02,02:34:36
252,252,183636926,7170.7,0.00509906,True,2018-02-02,02:34:36
253,253,183636935,7170.7,0.03543996,True,2018-02-02,02:34:36
254,254,183636933,7170.7,0.00806715,True,2018-02-02,02:34:36
255,255,183637065,7183.188633,1.7,False,2018-02-02,02:34:43
256,256,183637059,7178.8708038,0.01451127,False,2018-02-02,02:34:43
257,257,183637061,7179.590442000002,0.05855,False,2018-02-02,02:34:43
258,258,183637069,7184.308070199999,0.0857,False,2018-02-02,02:34:43
259,259,183637071,7185.027708399999,0.53783873,False,2018-02-02,02:34:43
260,260,183637067,7183.588432,0.1,False,2018-02-02,02:34:43
261,261,183637063,7181.189638,0.1179,False,2018-02-02,02:34:43
262,262,183637181,7184.8,0.5995,False,2018-02-02,02:34:51
263,263,183637270,7177.991246,0.1298,False,2018-02-02,02:35:01
264,264,183637272,7177.991246,0.00338976,False,2018-02-02,02:35:01
265,265,183637274,7177.991246,0.45081024,False,2018-02-02,02:35:01
266,266,183637268,7177.991246,0.016,False,2018-02-02,02:35:01
267,267,183637342,7187.0,0.7522300000000001,False,2018-02-02,02:35:09
268,268,183637475,7177.191648,0.09162000000000001,False,2018-02-02,02:35:20
269,269,183637479,7177.991246,0.13575,False,2018-02-02,02:35:20
270,270,183637477,7177.991246,0.2,False,2018-02-02,02:35:20
271,271,183637481,7178.710884199999,1.70823,False,2018-02-02,02:35:20
272,272,183639485,7150.0,0.19741585,False,2018-02-02,02:37:33
273,273,183639514,7150.0,0.09258415,False,2018-02-02,02:37:33
274,274,183639438,7150.0,0.01,False,2018-02-02,02:37:33
275,275,183639593,7150.0,0.08377989,False,2018-02-02,02:37:35
276,276,183639581,7150.0,0.31622011,False,2018-02-02,02:37:35
277,277,183639756,7152.0,0.3,False,2018-02-02,02:37:45
278,278,183639855,7154.8,1.0,False,2018-02-02,02:37:50
279,279,183639908,7155.362622600002,0.04115312,True,2018-02-02,02:37:52
280,280,183639912,7156.0,0.3,False,2018-02-02,02:37:52
281,281,183639964,7161.0,0.07,False,2018-02-02,02:37:54
282,282,183639974,7162.0,0.3,False,2018-02-02,02:37:54
283,283,183639956,7161.0,0.1,False,2018-02-02,02:37:54
284,284,183639968,7161.0,3.1956,False,2018-02-02,02:37:54
285,285,183639981,7163.2,0.1,False,2018-02-02,02:37:54
286,286,183639984,7163.9,1.0,False,2018-02-02,02:37:54
287,287,183639948,7156.0822608,0.04125604,True,2018-02-02,02:37:54
288,288,183640004,7150.005316,0.003,True,2018-02-02,02:37:55
289,289,183640000,7150.005316,2.97226813,True,2018-02-02,02:37:55
290,290,183639992,7156.8818588,0.4,True,2018-02-02,02:37:55
291,291,183639990,7156.8818588,0.6,True,2018-02-02,02:37:55
292,292,183640006,7149.2856778,5.53175439,True,2018-02-02,02:37:55
293,293,183639994,7156.8818588,0.4,True,2018-02-02,02:37:55
294,294,183640002,7150.005316,2.0,True,2018-02-02,02:37:55
295,295,183640010,7149.2856778,3.98704722,True,2018-02-02,02:37:55
296,296,183639998,7150.0852758,0.5,True,2018-02-02,02:37:55
297,297,183639996,7156.0822608,0.54683329,True,2018-02-02,02:37:55
298,298,183640008,7149.2856778,0.004,True,2018-02-02,02:37:55
299,299,183640121,7159.0,0.04500038,False,2018-02-02,02:37:59
300,300,183640163,7159.0,2.58829962,False,2018-02-02,02:38:03
301,301,183640370,7171.0,1.71336691,False,2018-02-02,02:38:14
302,302,183640413,7175.0,0.1,False,2018-02-02,02:38:17
303,303,183640419,7177.3,0.15278199,False,2018-02-02,02:38:28
304,304,183640555,7176.6,0.1,False,2018-02-02,02:38:29
305,305,183640600,7176.6,0.1,False,2018-02-02,02:38:30
306,306,183640868,7176.3,0.006147,False,2018-02-02,02:38:46
307,307,183640930,7180.2,0.44661801,False,2018-02-02,02:38:49
308,308,183640925,7178.0,0.035427,False,2018-02-02,02:38:49
309,309,183641276,7192.3,0.2,False,2018-02-02,02:39:11
310,310,183641291,7197.8,0.5,False,2018-02-02,02:39:11
311,311,183641269,7188.3,0.1,False,2018-02-02,02:39:11
312,312,183641394,7186.8,0.054000000000000006,True,2018-02-02,02:39:15
313,313,183641598,7212.3,0.054000000000000006,False,2018-02-02,02:39:30
314,314,183641661,7195.0,0.6,True,2018-02-02,02:39:32
315,315,183641895,7206.0,0.17013471,False,2018-02-02,02:39:43
316,316,183642223,7206.0,0.01957958,True,2018-02-02,02:40:06
317,317,183642221,7206.0,0.1,True,2018-02-02,02:40:06
318,318,183642242,7206.0,0.08042042,True,2018-02-02,02:40:08
319,319,183642240,7206.0,0.1,True,2018-02-02,02:40:08
320,320,183642379,7207.0,0.06,True,2018-02-02,02:40:31
321,321,183642399,7207.0,0.06,True,2018-02-02,02:40:32
322,322,183642459,7207.0,0.18,True,2018-02-02,02:40:35
323,323,183642585,7193.2,0.1,True,2018-02-02,02:40:44
324,324,183642581,7196.0,0.3,True,2018-02-02,02:40:44
325,325,183642613,7198.7807939999975,0.27699999999999997,False,2018-02-02,02:40:45
326,326,183642607,7198.620874400001,0.5,False,2018-02-02,02:40:45
327,327,183642609,7198.700834199999,1.4961,False,2018-02-02,02:40:45
328,328,183642615,7200.4599498,1.2773,False,2018-02-02,02:40:45
329,329,183642611,7198.700834199999,0.71,False,2018-02-02,02:40:45
330,330,183642605,7197.981196,1.0,False,2018-02-02,02:40:45
331,331,183642873,7173.5,0.12127116,True,2018-02-02,02:40:55
332,332,183642841,7170.0,0.3,True,2018-02-02,02:40:55
333,333,183642870,7182.1,0.1,True,2018-02-02,02:40:55
334,334,183642832,7176.0,0.3,True,2018-02-02,02:40:55
335,335,183642829,7176.7,0.2,True,2018-02-02,02:40:55
336,336,183642843,7168.8,1.0,True,2018-02-02,02:40:55
337,337,183642818,7186.5,0.1,True,2018-02-02,02:40:55
338,338,183642853,7163.0,0.3,True,2018-02-02,02:40:55
339,339,183642822,7182.0,0.3,True,2018-02-02,02:40:55
340,340,183642900,7171.4345423999985,0.1,False,2018-02-02,02:40:56
341,341,183643118,7157.0,0.3,True,2018-02-02,02:41:04
342,342,183643167,7165.197678,0.016,False,2018-02-02,02:41:06
343,343,183643165,7164.4780398,0.80991632,False,2018-02-02,02:41:06
344,344,183643182,7167.0,0.10055900000000001,True,2018-02-02,02:41:07
345,345,183643231,7167.0,0.93188448,True,2018-02-02,02:41:09
346,346,183643233,7167.0,0.0526,True,2018-02-02,02:41:09
347,347,183643245,7167.0,0.0736488,True,2018-02-02,02:41:10
348,348,183643243,7167.0,0.01605935,True,2018-02-02,02:41:10
349,349,183643247,7167.0,1.31479846,True,2018-02-02,02:41:10
350,350,183643237,7167.0,0.03380027,True,2018-02-02,02:41:10
351,351,183645255,7156.482059800002,0.01456,False,2018-02-02,02:43:43
352,352,183645353,7173.2,0.6,False,2018-02-02,02:43:53
353,353,183645356,7174.0,0.3,False,2018-02-02,02:43:53
354,354,183645350,7169.5,0.1,False,2018-02-02,02:43:53
355,355,183645465,7162.9,0.16026672,True,2018-02-02,02:44:01
356,356,183645464,7162.7988840000025,0.0413,False,2018-02-02,02:44:01
357,357,183645535,7165.277637800001,0.39847458,False,2018-02-02,02:44:15
358,358,183645648,7177.191648,0.6,True,2018-02-02,02:44:27
359,359,183645659,7177.0,0.27,False,2018-02-02,02:44:29
360,360,183646737,7149.2856778,0.0247,False,2018-02-02,02:46:40
361,361,183647032,7149.205718000001,0.59960153,True,2018-02-02,02:46:59
362,362,183647338,7149.205718000001,0.6,True,2018-02-02,02:47:15
363,363,183647561,7149.205718000001,0.6,True,2018-02-02,02:47:20
364,364,183647661,7149.205718000001,0.5604,True,2018-02-02,02:47:26
365,365,183647757,7149.205718000001,0.4,True,2018-02-02,02:47:31
366,366,183647893,7149.205718000001,0.3751,True,2018-02-02,02:47:39
367,367,183647913,7149.205718000001,0.05,True,2018-02-02,02:47:40
368,368,183648032,7149.205718000001,0.4,True,2018-02-02,02:47:46
369,369,183648135,7150.0,0.04323666,False,2018-02-02,02:47:52
370,370,183648133,7150.0,0.35676334,False,2018-02-02,02:47:52
371,371,183648161,7149.2856778,0.01821032,False,2018-02-02,02:47:53
372,372,183648163,7149.2856778,0.58178968,False,2018-02-02,02:47:53
373,373,183648189,7149.205718000001,0.01022188,True,2018-02-02,02:47:54
374,374,183648532,7164.1,0.1,False,2018-02-02,02:48:19
375,375,183648535,7165.0,1.26861,False,2018-02-02,02:48:19
376,376,183648609,7165.0,0.30378,False,2018-02-02,02:48:22
377,377,183648655,7165.0,1.9051099999999999,False,2018-02-02,02:48:24
378,378,183649133,7181.0,0.1,False,2018-02-02,02:48:47
379,379,183649190,7181.0,0.69975452,False,2018-02-02,02:48:51
380,380,183649245,7181.0,0.19584567,False,2018-02-02,02:48:53
381,381,183649623,7164.0,0.05,True,2018-02-02,02:49:17
382,382,183649621,7164.0,0.002,True,2018-02-02,02:49:17
383,383,183649645,7164.0,0.024801,True,2018-02-02,02:49:18
384,384,183649657,7164.0,0.14324669,True,2018-02-02,02:49:18
385,385,183649655,7164.0,0.002,True,2018-02-02,02:49:18
386,386,183649659,7164.0,0.05981221,True,2018-02-02,02:49:18
387,387,183649642,7164.0,0.002,True,2018-02-02,02:49:18
388,388,183649653,7164.0,0.0161401,True,2018-02-02,02:49:18
389,389,183650626,7161.0,0.21417326,False,2018-02-02,02:50:26
390,390,183651088,7155.0,0.3,True,2018-02-02,02:51:05
391,391,183651086,7155.0,0.2,True,2018-02-02,02:51:05
392,392,183651195,7150.804914,0.05741,False,2018-02-02,02:51:16
393,393,183651199,7150.964833600001,0.04246556,False,2018-02-02,02:51:16
394,394,183651197,7150.884873800002,0.03,False,2018-02-02,02:51:16
395,395,183652646,7149.205718000001,0.33,True,2018-02-02,02:52:44
396,396,183653048,7149.205718000001,7.0,True,2018-02-02,02:53:07
397,397,183653266,7149.205718000001,7.0,True,2018-02-02,02:53:20
398,398,183653469,7149.2856778,0.63369,False,2018-02-02,02:53:27
399,399,183653471,7149.2856778,1.3663100000000001,False,2018-02-02,02:53:27
400,400,183653707,7142.1,0.1,True,2018-02-02,02:53:41
401,401,183653846,7140.5700596,0.07,False,2018-02-02,02:53:44
402,402,183654595,7134.013356,0.5994,True,2018-02-02,02:54:08
403,403,183654620,7133.8,0.2,True,2018-02-02,02:54:09
404,404,183654622,7133.3,0.2,True,2018-02-02,02:54:09
405,405,183654885,7118.3,0.02513932,True,2018-02-02,02:54:13
406,406,183654873,7120.420190000003,0.025,True,2018-02-02,02:54:13
407,407,183654879,7119.620592,1.36095758,True,2018-02-02,02:54:13
408,408,183654871,7120.420190000003,0.01,True,2018-02-02,02:54:13
409,409,183654922,7124.1783006,0.0117,False,2018-02-02,02:54:13
410,410,183654926,7123.618581999999,0.0203,False,2018-02-02,02:54:13
411,411,183654867,7121.3797076,0.79308089,True,2018-02-02,02:54:13
412,412,183654875,7120.020391,0.00696153,True,2018-02-02,02:54:13
413,413,183654869,7121.2197879999985,0.01,True,2018-02-02,02:54:13
